"Time (CET/CEST)","Germany (DE) > Norway (NO) [MW]","Norway (NO) > Germany (DE) [MW]"
"30.10.2022 19:00 - 30.10.2022 19:15","0","1400"
"30.10.2022 19:15 - 30.10.2022 19:30","0","1406"
"30.10.2022 19:30 - 30.10.2022 19:45","0","1406"
"30.10.2022 19:45 - 30.10.2022 20:00","0","1396"
"30.10.2022 20:00 - 30.10.2022 20:15","0","1357"
"30.10.2022 20:15 - 30.10.2022 20:30","0","1349"
"30.10.2022 20:30 - 30.10.2022 20:45","0","1349"
"30.10.2022 20:45 - 30.10.2022 21:00","0","1303"
"30.10.2022 21:00 - 30.10.2022 21:15","0","1129"
"30.10.2022 21:15 - 30.10.2022 21:30","0","1088"
"30.10.2022 21:30 - 30.10.2022 21:45","0","1088"
"30.10.2022 21:45 - 30.10.2022 22:00","0","1098"
"30.10.2022 22:00 - 30.10.2022 22:15","0","1138"
"30.10.2022 22:15 - 30.10.2022 22:30","0","1147"
"30.10.2022 22:30 - 30.10.2022 22:45","0","1147"
"30.10.2022 22:45 - 30.10.2022 23:00","0","1046"
"30.10.2022 23:00 - 30.10.2022 23:15","0","645"
"30.10.2022 23:15 - 30.10.2022 23:30","0","545"
"30.10.2022 23:30 - 30.10.2022 23:45","0","545"
"30.10.2022 23:45 - 31.10.2022 00:00","0","529"
"31.10.2022 00:00 - 31.10.2022 00:15","0","465"
"31.10.2022 00:15 - 31.10.2022 00:30","0","448"
"31.10.2022 00:30 - 31.10.2022 00:45","0","449"
"31.10.2022 00:45 - 31.10.2022 01:00","0","450"
"31.10.2022 01:00 - 31.10.2022 01:15","0","457"
"31.10.2022 01:15 - 31.10.2022 01:30","0","459"
"31.10.2022 01:30 - 31.10.2022 01:45","0","459"
"31.10.2022 01:45 - 31.10.2022 02:00","0","453"
"31.10.2022 02:00 - 31.10.2022 02:15","0","431"
"31.10.2022 02:15 - 31.10.2022 02:30","0","425"
"31.10.2022 02:30 - 31.10.2022 02:45","0","425"
"31.10.2022 02:45 - 31.10.2022 03:00","0","416"
"31.10.2022 03:00 - 31.10.2022 03:15","0","383"
"31.10.2022 03:15 - 31.10.2022 03:30","0","375"
"31.10.2022 03:30 - 31.10.2022 03:45","0","375"
"31.10.2022 03:45 - 31.10.2022 04:00","0","372"
"31.10.2022 04:00 - 31.10.2022 04:15","0","358"
"31.10.2022 04:15 - 31.10.2022 04:30","0","355"
"31.10.2022 04:30 - 31.10.2022 04:45","0","355"
"31.10.2022 04:45 - 31.10.2022 05:00","0","410"
"31.10.2022 05:00 - 31.10.2022 05:15","0","634"
"31.10.2022 05:15 - 31.10.2022 05:30","0","690"
"31.10.2022 05:30 - 31.10.2022 05:45","0","690"
"31.10.2022 05:45 - 31.10.2022 06:00","0","789"
"31.10.2022 06:00 - 31.10.2022 06:15","0","1184"
"31.10.2022 06:15 - 31.10.2022 06:30","0","1283"
"31.10.2022 06:30 - 31.10.2022 06:45","0","1283"
"31.10.2022 06:45 - 31.10.2022 07:00","0","1236"
"31.10.2022 07:00 - 31.10.2022 07:15","0","1044"
"31.10.2022 07:15 - 31.10.2022 07:30","0","997"
"31.10.2022 07:30 - 31.10.2022 07:45","0","997"
"31.10.2022 07:45 - 31.10.2022 08:00","0","1004"
"31.10.2022 08:00 - 31.10.2022 08:15","0","1033"
"31.10.2022 08:15 - 31.10.2022 08:30","0","1040"
"31.10.2022 08:30 - 31.10.2022 08:45","0","1040"
"31.10.2022 08:45 - 31.10.2022 09:00","0","961"
"31.10.2022 09:00 - 31.10.2022 09:15","0","645"
"31.10.2022 09:15 - 31.10.2022 09:30","0","566"
"31.10.2022 09:30 - 31.10.2022 09:45","0","566"
"31.10.2022 09:45 - 31.10.2022 10:00","0","494"
"31.10.2022 10:00 - 31.10.2022 10:15","0","203"
"31.10.2022 10:15 - 31.10.2022 10:30","0","131"
"31.10.2022 10:30 - 31.10.2022 10:45","0","131"
"31.10.2022 10:45 - 31.10.2022 11:00","0","137"
"31.10.2022 11:00 - 31.10.2022 11:15","0","162"
"31.10.2022 11:15 - 31.10.2022 11:30","0","168"
"31.10.2022 11:30 - 31.10.2022 11:45","0","170"
"31.10.2022 11:45 - 31.10.2022 12:00","0","184"
"31.10.2022 12:00 - 31.10.2022 12:15","0","218"
"31.10.2022 12:15 - 31.10.2022 12:30","0","226"
"31.10.2022 12:30 - 31.10.2022 12:45","0","227"
"31.10.2022 12:45 - 31.10.2022 13:00","0","232"
"31.10.2022 13:00 - 31.10.2022 13:15","0","255"
"31.10.2022 13:15 - 31.10.2022 13:30","0","260"
"31.10.2022 13:30 - 31.10.2022 13:45","0","260"
"31.10.2022 13:45 - 31.10.2022 14:00","0","307"
"31.10.2022 14:00 - 31.10.2022 14:15","0","493"
"31.10.2022 14:15 - 31.10.2022 14:30","0","539"
"31.10.2022 14:30 - 31.10.2022 14:45","0","539"
"31.10.2022 14:45 - 31.10.2022 15:00","0","640"
"31.10.2022 15:00 - 31.10.2022 15:15","0","1042"
"31.10.2022 15:15 - 31.10.2022 15:30","0","1143"
"31.10.2022 15:30 - 31.10.2022 15:45","0","1143"
"31.10.2022 15:45 - 31.10.2022 16:00","0","1187"
"31.10.2022 16:00 - 31.10.2022 16:15","0","1362"
"31.10.2022 16:15 - 31.10.2022 16:30","0","1406"
"31.10.2022 16:30 - 31.10.2022 16:45","0","1406"
"31.10.2022 16:45 - 31.10.2022 17:00","0","1406"
"31.10.2022 17:00 - 31.10.2022 17:15","0","1406"
"31.10.2022 17:15 - 31.10.2022 17:30","0","1406"
"31.10.2022 17:30 - 31.10.2022 17:45","0","1406"
"31.10.2022 17:45 - 31.10.2022 18:00","0","1396"
"31.10.2022 18:00 - 31.10.2022 18:15","0","1359"
"31.10.2022 18:15 - 31.10.2022 18:30","0","1350"
"31.10.2022 18:30 - 31.10.2022 18:45","0","1350"
"31.10.2022 18:45 - 31.10.2022 19:00","0","1270"
"31.10.2022 19:00 - 31.10.2022 19:15","0","954"
"31.10.2022 19:15 - 31.10.2022 19:30","0","874"
"31.10.2022 19:30 - 31.10.2022 19:45","0","874"
"31.10.2022 19:45 - 31.10.2022 20:00","0","782"
"31.10.2022 20:00 - 31.10.2022 20:15","0","413"
"31.10.2022 20:15 - 31.10.2022 20:30","0","322"
"31.10.2022 20:30 - 31.10.2022 20:45","0","322"
"31.10.2022 20:45 - 31.10.2022 21:00","0","245"
"31.10.2022 21:00 - 31.10.2022 21:15","61","0"
"31.10.2022 21:15 - 31.10.2022 21:30","137","0"
"31.10.2022 21:30 - 31.10.2022 21:45","137","0"
"31.10.2022 21:45 - 31.10.2022 22:00","130","0"
"31.10.2022 22:00 - 31.10.2022 22:15","102","0"
"31.10.2022 22:15 - 31.10.2022 22:30","95","0"
"31.10.2022 22:30 - 31.10.2022 22:45","95","0"
"31.10.2022 22:45 - 31.10.2022 23:00","82","0"
"31.10.2022 23:00 - 31.10.2022 23:15","29","0"
"31.10.2022 23:15 - 31.10.2022 23:30","15","0"
"31.10.2022 23:30 - 31.10.2022 23:45","15","0"
"31.10.2022 23:45 - 01.11.2022 00:00","56","0"
"01.11.2022 00:00 - 01.11.2022 00:15","222","0"
"01.11.2022 00:15 - 01.11.2022 00:30","263","0"
"01.11.2022 00:30 - 01.11.2022 00:45","263","0"
"01.11.2022 00:45 - 01.11.2022 01:00","186","0"
"01.11.2022 01:00 - 01.11.2022 01:15","0","125"
"01.11.2022 01:15 - 01.11.2022 01:30","0","203"
"01.11.2022 01:30 - 01.11.2022 01:45","0","203"
"01.11.2022 01:45 - 01.11.2022 02:00","0","260"
"01.11.2022 02:00 - 01.11.2022 02:15","0","485"
"01.11.2022 02:15 - 01.11.2022 02:30","0","541"
"01.11.2022 02:30 - 01.11.2022 02:45","0","541"
"01.11.2022 02:45 - 01.11.2022 03:00","0","538"
"01.11.2022 03:00 - 01.11.2022 03:15","0","526"
"01.11.2022 03:15 - 01.11.2022 03:30","0","523"
"01.11.2022 03:30 - 01.11.2022 03:45","0","523"
"01.11.2022 03:45 - 01.11.2022 04:00","0","490"
"01.11.2022 04:00 - 01.11.2022 04:15","0","355"
"01.11.2022 04:15 - 01.11.2022 04:30","0","322"
"01.11.2022 04:30 - 01.11.2022 04:45","0","322"
"01.11.2022 04:45 - 01.11.2022 05:00","0","269"
"01.11.2022 05:00 - 01.11.2022 05:15","0","55"
"01.11.2022 05:15 - 01.11.2022 05:30","0","2"
"01.11.2022 05:30 - 01.11.2022 05:45","0","1"
"01.11.2022 05:45 - 01.11.2022 06:00","92","0"
"01.11.2022 06:00 - 01.11.2022 06:15","480","0"
"01.11.2022 06:15 - 01.11.2022 06:30","576","0"
"01.11.2022 06:30 - 01.11.2022 06:45","576","0"
"01.11.2022 06:45 - 01.11.2022 07:00","676","0"
"01.11.2022 07:00 - 01.11.2022 07:15","1076","0"
"01.11.2022 07:15 - 01.11.2022 07:30","1175","0"
"01.11.2022 07:30 - 01.11.2022 07:45","1175","0"
"01.11.2022 07:45 - 01.11.2022 08:00","1190","0"
"01.11.2022 08:00 - 01.11.2022 08:15","1245","0"
"01.11.2022 08:15 - 01.11.2022 08:30","1260","0"
"01.11.2022 08:30 - 01.11.2022 08:45","1261","0"
"01.11.2022 08:45 - 01.11.2022 09:00","1245","0"
"01.11.2022 09:00 - 01.11.2022 09:15","1188","0"
"01.11.2022 09:15 - 01.11.2022 09:30","1173","0"
"01.11.2022 09:30 - 01.11.2022 09:45","1173","0"
"01.11.2022 09:45 - 01.11.2022 10:00","1147","0"
"01.11.2022 10:00 - 01.11.2022 10:15","1043","0"
"01.11.2022 10:15 - 01.11.2022 10:30","1017","0"
"01.11.2022 10:30 - 01.11.2022 10:45","1018","0"
"01.11.2022 10:45 - 01.11.2022 11:00","997","0"
"01.11.2022 11:00 - 01.11.2022 11:15","916","0"
"01.11.2022 11:15 - 01.11.2022 11:30","898","0"
"01.11.2022 11:30 - 01.11.2022 11:45","898","0"
"01.11.2022 11:45 - 01.11.2022 12:00","899","0"
"01.11.2022 12:00 - 01.11.2022 12:15","901","0"
"01.11.2022 12:15 - 01.11.2022 12:30","902","0"
"01.11.2022 12:30 - 01.11.2022 12:45","902","0"
"01.11.2022 12:45 - 01.11.2022 13:00","875","0"
"01.11.2022 13:00 - 01.11.2022 13:15","776","0"
"01.11.2022 13:15 - 01.11.2022 13:30","752","0"
"01.11.2022 13:30 - 01.11.2022 13:45","752","0"
"01.11.2022 13:45 - 01.11.2022 14:00","791","0"
"01.11.2022 14:00 - 01.11.2022 14:15","935","0"
"01.11.2022 14:15 - 01.11.2022 14:30","969","0"
"01.11.2022 14:30 - 01.11.2022 14:45","969","0"
"01.11.2022 14:45 - 01.11.2022 15:00","869","0"
"01.11.2022 15:00 - 01.11.2022 15:15","469","0"
"01.11.2022 15:15 - 01.11.2022 15:30","368","0"
"01.11.2022 15:30 - 01.11.2022 15:45","368","0"
"01.11.2022 15:45 - 01.11.2022 16:00","288","0"
"01.11.2022 16:00 - 01.11.2022 16:15","0","24"
"01.11.2022 16:15 - 01.11.2022 16:30","0","107"
"01.11.2022 16:30 - 01.11.2022 16:45","0","107"
"01.11.2022 16:45 - 01.11.2022 17:00","0","207"
"01.11.2022 17:00 - 01.11.2022 17:15","0","608"
"01.11.2022 17:15 - 01.11.2022 17:30","0","709"
"01.11.2022 17:30 - 01.11.2022 17:45","0","709"
"01.11.2022 17:45 - 01.11.2022 18:00","0","704"
"01.11.2022 18:00 - 01.11.2022 18:15","0","686"
"01.11.2022 18:15 - 01.11.2022 18:30","0","682"
"01.11.2022 18:30 - 01.11.2022 18:45","0","682"
"01.11.2022 18:45 - 01.11.2022 19:00","0","662"
"01.11.2022 19:00 - 01.11.2022 19:15","0","588"
"01.11.2022 19:15 - 01.11.2022 19:30","0","571"
"01.11.2022 19:30 - 01.11.2022 19:45","0","571"
"01.11.2022 19:45 - 01.11.2022 20:00","0","552"
"01.11.2022 20:00 - 01.11.2022 20:15","0","483"
"01.11.2022 20:15 - 01.11.2022 20:30","0","467"
"01.11.2022 20:30 - 01.11.2022 20:45","0","467"
"01.11.2022 20:45 - 01.11.2022 21:00","0","455"
"01.11.2022 21:00 - 01.11.2022 21:15","0","410"
"01.11.2022 21:15 - 01.11.2022 21:30","0","400"
"01.11.2022 21:30 - 01.11.2022 21:45","0","400"
"01.11.2022 21:45 - 01.11.2022 22:00","0","360"
"01.11.2022 22:00 - 01.11.2022 22:15","0","208"
"01.11.2022 22:15 - 01.11.2022 22:30","0","172"
"01.11.2022 22:30 - 01.11.2022 22:45","0","172"
"01.11.2022 22:45 - 01.11.2022 23:00","0","122"
"01.11.2022 23:00 - 01.11.2022 23:15","67","0"
"01.11.2022 23:15 - 01.11.2022 23:30","111","0"
"01.11.2022 23:30 - 01.11.2022 23:45","111","0"
"01.11.2022 23:45 - 02.11.2022 00:00","43","0"
"02.11.2022 00:00 - 02.11.2022 00:15","0","221"
"02.11.2022 00:15 - 02.11.2022 00:30","0","286"
"02.11.2022 00:30 - 02.11.2022 00:45","0","286"
"02.11.2022 00:45 - 02.11.2022 01:00","0","213"
"02.11.2022 01:00 - 02.11.2022 01:15","70","0"
"02.11.2022 01:15 - 02.11.2022 01:30","140","0"
"02.11.2022 01:30 - 02.11.2022 01:45","140","0"
"02.11.2022 01:45 - 02.11.2022 02:00","156","0"
"02.11.2022 02:00 - 02.11.2022 02:15","215","0"
"02.11.2022 02:15 - 02.11.2022 02:30","228","0"
"02.11.2022 02:30 - 02.11.2022 02:45","228","0"
"02.11.2022 02:45 - 02.11.2022 03:00","174","0"
"02.11.2022 03:00 - 02.11.2022 03:15","0","31"
"02.11.2022 03:15 - 02.11.2022 03:30","0","81"
"02.11.2022 03:30 - 02.11.2022 03:45","0","81"
"02.11.2022 03:45 - 02.11.2022 04:00","0","67"
"02.11.2022 04:00 - 02.11.2022 04:15","0","15"
"02.11.2022 04:15 - 02.11.2022 04:30","0","3"
"02.11.2022 04:30 - 02.11.2022 04:45","0","3"
"02.11.2022 04:45 - 02.11.2022 05:00","0","3"
"02.11.2022 05:00 - 02.11.2022 05:15","0","4"
"02.11.2022 05:15 - 02.11.2022 05:30","0","4"
"02.11.2022 05:30 - 02.11.2022 05:45","0","4"
"02.11.2022 05:45 - 02.11.2022 06:00","0","83"
"02.11.2022 06:00 - 02.11.2022 06:15","0","395"
"02.11.2022 06:15 - 02.11.2022 06:30","0","471"
"02.11.2022 06:30 - 02.11.2022 06:45","0","471"
"02.11.2022 06:45 - 02.11.2022 07:00","0","437"
"02.11.2022 07:00 - 02.11.2022 07:15","0","290"
"02.11.2022 07:15 - 02.11.2022 07:30","0","249"
"02.11.2022 07:30 - 02.11.2022 07:45","0","249"
"02.11.2022 07:45 - 02.11.2022 08:00","0","208"
"02.11.2022 08:00 - 02.11.2022 08:15","0","52"
"02.11.2022 08:15 - 02.11.2022 08:30","0","15"
"02.11.2022 08:30 - 02.11.2022 08:45","0","15"
"02.11.2022 08:45 - 02.11.2022 09:00","83","0"
"02.11.2022 09:00 - 02.11.2022 09:15","477","0"
"02.11.2022 09:15 - 02.11.2022 09:30","584","0"
"02.11.2022 09:30 - 02.11.2022 09:45","584","0"
"02.11.2022 09:45 - 02.11.2022 10:00","627","0"
"02.11.2022 10:00 - 02.11.2022 10:15","792","0"
"02.11.2022 10:15 - 02.11.2022 10:30","831","0"
"02.11.2022 10:30 - 02.11.2022 10:45","830","0"
"02.11.2022 10:45 - 02.11.2022 11:00","734","0"
"02.11.2022 11:00 - 02.11.2022 11:15","350","0"
"02.11.2022 11:15 - 02.11.2022 11:30","246","0"
"02.11.2022 11:30 - 02.11.2022 11:45","246","0"
"02.11.2022 11:45 - 02.11.2022 12:00","282","0"
"02.11.2022 12:00 - 02.11.2022 12:15","416","0"
"02.11.2022 12:15 - 02.11.2022 12:30","449","0"
"02.11.2022 12:30 - 02.11.2022 12:45","449","0"
"02.11.2022 12:45 - 02.11.2022 13:00","443","0"
"02.11.2022 13:00 - 02.11.2022 13:15","418","0"
"02.11.2022 13:15 - 02.11.2022 13:30","413","0"
"02.11.2022 13:30 - 02.11.2022 13:45","413","0"
"02.11.2022 13:45 - 02.11.2022 14:00","333","0"
"02.11.2022 14:00 - 02.11.2022 14:15","15","0"
"02.11.2022 14:15 - 02.11.2022 14:30","0","64"
"02.11.2022 14:30 - 02.11.2022 14:45","0","64"
"02.11.2022 14:45 - 02.11.2022 15:00","0","127"
"02.11.2022 15:00 - 02.11.2022 15:15","0","370"
"02.11.2022 15:15 - 02.11.2022 15:30","0","429"
"02.11.2022 15:30 - 02.11.2022 15:45","0","429"
"02.11.2022 15:45 - 02.11.2022 16:00","0","431"
"02.11.2022 16:00 - 02.11.2022 16:15","0","439"
"02.11.2022 16:15 - 02.11.2022 16:30","0","441"
"02.11.2022 16:30 - 02.11.2022 16:45","0","441"
"02.11.2022 16:45 - 02.11.2022 17:00","0","455"
"02.11.2022 17:00 - 02.11.2022 17:15","0","509"
"02.11.2022 17:15 - 02.11.2022 17:30","0","521"
"02.11.2022 17:30 - 02.11.2022 17:45","0","521"
"02.11.2022 17:45 - 02.11.2022 18:00","0","535"
"02.11.2022 18:00 - 02.11.2022 18:15","0","589"
"02.11.2022 18:15 - 02.11.2022 18:30","0","601"
"02.11.2022 18:30 - 02.11.2022 18:45","0","601"
"02.11.2022 18:45 - 02.11.2022 19:00","0","581"
"02.11.2022 19:00 - 02.11.2022 19:15","0","508"
"02.11.2022 19:15 - 02.11.2022 19:30","0","491"
"02.11.2022 19:30 - 02.11.2022 19:45","0","491"
"02.11.2022 19:45 - 02.11.2022 20:00","0","489"
"02.11.2022 20:00 - 02.11.2022 20:15","0","483"
"02.11.2022 20:15 - 02.11.2022 20:30","0","481"
"02.11.2022 20:30 - 02.11.2022 20:45","0","481"
"02.11.2022 20:45 - 02.11.2022 21:00","0","483"
"02.11.2022 21:00 - 02.11.2022 21:15","0","489"
"02.11.2022 21:15 - 02.11.2022 21:30","0","491"
"02.11.2022 21:30 - 02.11.2022 21:45","0","491"
"02.11.2022 21:45 - 02.11.2022 22:00","0","490"
"02.11.2022 22:00 - 02.11.2022 22:15","0","488"
"02.11.2022 22:15 - 02.11.2022 22:30","0","487"
"02.11.2022 22:30 - 02.11.2022 22:45","0","487"
"02.11.2022 22:45 - 02.11.2022 23:00","0","488"
"02.11.2022 23:00 - 02.11.2022 23:15","0","490"
"02.11.2022 23:15 - 02.11.2022 23:30","0","491"
"02.11.2022 23:30 - 02.11.2022 23:45","0","491"
"02.11.2022 23:45 - 03.11.2022 00:00","0","491"
"03.11.2022 00:00 - 03.11.2022 00:15","0","491"
"03.11.2022 00:15 - 03.11.2022 00:30","0","490"
"03.11.2022 00:30 - 03.11.2022 00:45","0","491"
"03.11.2022 00:45 - 03.11.2022 01:00","0","493"
"03.11.2022 01:00 - 03.11.2022 01:15","0","500"
"03.11.2022 01:15 - 03.11.2022 01:30","0","501"
"03.11.2022 01:30 - 03.11.2022 01:45","0","501"
"03.11.2022 01:45 - 03.11.2022 02:00","0","501"
"03.11.2022 02:00 - 03.11.2022 02:15","0","501"
"03.11.2022 02:15 - 03.11.2022 02:30","0","501"
"03.11.2022 02:30 - 03.11.2022 02:45","0","501"
"03.11.2022 02:45 - 03.11.2022 03:00","0","501"
"03.11.2022 03:00 - 03.11.2022 03:15","0","501"
"03.11.2022 03:15 - 03.11.2022 03:30","0","501"
"03.11.2022 03:30 - 03.11.2022 03:45","0","501"
"03.11.2022 03:45 - 03.11.2022 04:00","0","499"
"03.11.2022 04:00 - 03.11.2022 04:15","0","492"
"03.11.2022 04:15 - 03.11.2022 04:30","0","491"
"03.11.2022 04:30 - 03.11.2022 04:45","0","491"
"03.11.2022 04:45 - 03.11.2022 05:00","0","491"
"03.11.2022 05:00 - 03.11.2022 05:15","0","491"
"03.11.2022 05:15 - 03.11.2022 05:30","0","491"
"03.11.2022 05:30 - 03.11.2022 05:45","0","491"
"03.11.2022 05:45 - 03.11.2022 06:00","0","491"
"03.11.2022 06:00 - 03.11.2022 06:15","0","491"
"03.11.2022 06:15 - 03.11.2022 06:30","0","491"
"03.11.2022 06:30 - 03.11.2022 06:45","0","491"
"03.11.2022 06:45 - 03.11.2022 07:00","0","487"
"03.11.2022 07:00 - 03.11.2022 07:15","0","474"
"03.11.2022 07:15 - 03.11.2022 07:30","0","471"
"03.11.2022 07:30 - 03.11.2022 07:45","0","471"
"03.11.2022 07:45 - 03.11.2022 08:00","0","471"
"03.11.2022 08:00 - 03.11.2022 08:15","0","471"
"03.11.2022 08:15 - 03.11.2022 08:30","0","471"
"03.11.2022 08:30 - 03.11.2022 08:45","0","471"
"03.11.2022 08:45 - 03.11.2022 09:00","0","471"
"03.11.2022 09:00 - 03.11.2022 09:15","0","471"
"03.11.2022 09:15 - 03.11.2022 09:30","0","471"
"03.11.2022 09:30 - 03.11.2022 09:45","0","471"
"03.11.2022 09:45 - 03.11.2022 10:00","0","469"
"03.11.2022 10:00 - 03.11.2022 10:15","0","463"
"03.11.2022 10:15 - 03.11.2022 10:30","0","461"
"03.11.2022 10:30 - 03.11.2022 10:45","0","461"
"03.11.2022 10:45 - 03.11.2022 11:00","0","461"
"03.11.2022 11:00 - 03.11.2022 11:15","0","461"
"03.11.2022 11:15 - 03.11.2022 11:30","0","461"
"03.11.2022 11:30 - 03.11.2022 11:45","0","461"
"03.11.2022 11:45 - 03.11.2022 12:00","0","461"
"03.11.2022 12:00 - 03.11.2022 12:15","0","461"
"03.11.2022 12:15 - 03.11.2022 12:30","0","461"
"03.11.2022 12:30 - 03.11.2022 12:45","0","461"
"03.11.2022 12:45 - 03.11.2022 13:00","0","479"
"03.11.2022 13:00 - 03.11.2022 13:15","0","545"
"03.11.2022 13:15 - 03.11.2022 13:30","0","561"
"03.11.2022 13:30 - 03.11.2022 13:45","0","561"
"03.11.2022 13:45 - 03.11.2022 14:00","0","563"
"03.11.2022 14:00 - 03.11.2022 14:15","0","570"
"03.11.2022 14:15 - 03.11.2022 14:30","0","571"
"03.11.2022 14:30 - 03.11.2022 14:45","0","571"
"03.11.2022 14:45 - 03.11.2022 15:00","0","573"
"03.11.2022 15:00 - 03.11.2022 15:15","0","580"
"03.11.2022 15:15 - 03.11.2022 15:30","0","581"
"03.11.2022 15:30 - 03.11.2022 15:45","0","581"
"03.11.2022 15:45 - 03.11.2022 16:00","0","574"
"03.11.2022 16:00 - 03.11.2022 16:15","0","547"
"03.11.2022 16:15 - 03.11.2022 16:30","0","541"
"03.11.2022 16:30 - 03.11.2022 16:45","0","541"
"03.11.2022 16:45 - 03.11.2022 17:00","0","530"
"03.11.2022 17:00 - 03.11.2022 17:15","0","490"
"03.11.2022 17:15 - 03.11.2022 17:30","0","481"
"03.11.2022 17:30 - 03.11.2022 17:45","0","481"
"03.11.2022 17:45 - 03.11.2022 18:00","0","481"
"03.11.2022 18:00 - 03.11.2022 18:15","0","481"
"03.11.2022 18:15 - 03.11.2022 18:30","0","481"
"03.11.2022 18:30 - 03.11.2022 18:45","0","481"
"03.11.2022 18:45 - 03.11.2022 19:00","0","481"
"03.11.2022 19:00 - 03.11.2022 19:15","0","481"
"03.11.2022 19:15 - 03.11.2022 19:30","0","481"
"03.11.2022 19:30 - 03.11.2022 19:45","0","481"
"03.11.2022 19:45 - 03.11.2022 20:00","0","481"
"03.11.2022 20:00 - 03.11.2022 20:15","0","481"
"03.11.2022 20:15 - 03.11.2022 20:30","0","481"
"03.11.2022 20:30 - 03.11.2022 20:45","0","481"
"03.11.2022 20:45 - 03.11.2022 21:00","0","481"
"03.11.2022 21:00 - 03.11.2022 21:15","0","481"
"03.11.2022 21:15 - 03.11.2022 21:30","0","481"
"03.11.2022 21:30 - 03.11.2022 21:45","0","481"
"03.11.2022 21:45 - 03.11.2022 22:00","0","483"
"03.11.2022 22:00 - 03.11.2022 22:15","0","489"
"03.11.2022 22:15 - 03.11.2022 22:30","0","491"
"03.11.2022 22:30 - 03.11.2022 22:45","0","491"
"03.11.2022 22:45 - 03.11.2022 23:00","0","491"
"03.11.2022 23:00 - 03.11.2022 23:15","0","491"
"03.11.2022 23:15 - 03.11.2022 23:30","0","491"
"03.11.2022 23:30 - 03.11.2022 23:45","0","491"
"03.11.2022 23:45 - 04.11.2022 00:00","0","491"
"04.11.2022 00:00 - 04.11.2022 00:15","0","491"
"04.11.2022 00:15 - 04.11.2022 00:30","0","491"
"04.11.2022 00:30 - 04.11.2022 00:45","0","490"
"04.11.2022 00:45 - 04.11.2022 01:00","0","493"
"04.11.2022 01:00 - 04.11.2022 01:15","0","499"
"04.11.2022 01:15 - 04.11.2022 01:30","0","501"
"04.11.2022 01:30 - 04.11.2022 01:45","0","501"
"04.11.2022 01:45 - 04.11.2022 02:00","0","508"
"04.11.2022 02:00 - 04.11.2022 02:15","0","535"
"04.11.2022 02:15 - 04.11.2022 02:30","0","541"
"04.11.2022 02:30 - 04.11.2022 02:45","0","541"
"04.11.2022 02:45 - 04.11.2022 03:00","0","532"
"04.11.2022 03:00 - 04.11.2022 03:15","0","498"
"04.11.2022 03:15 - 04.11.2022 03:30","0","491"
"04.11.2022 03:30 - 04.11.2022 03:45","0","491"
"04.11.2022 03:45 - 04.11.2022 04:00","0","493"
"04.11.2022 04:00 - 04.11.2022 04:15","0","499"
"04.11.2022 04:15 - 04.11.2022 04:30","0","501"
"04.11.2022 04:30 - 04.11.2022 04:45","0","500"
"04.11.2022 04:45 - 04.11.2022 05:00","0","501"
"04.11.2022 05:00 - 04.11.2022 05:15","0","501"
"04.11.2022 05:15 - 04.11.2022 05:30","0","500"
"04.11.2022 05:30 - 04.11.2022 05:45","0","500"
"04.11.2022 05:45 - 04.11.2022 06:00","0","508"
"04.11.2022 06:00 - 04.11.2022 06:15","0","535"
"04.11.2022 06:15 - 04.11.2022 06:30","0","540"
"04.11.2022 06:30 - 04.11.2022 06:45","0","541"
"04.11.2022 06:45 - 04.11.2022 07:00","0","528"
"04.11.2022 07:00 - 04.11.2022 07:15","0","481"
"04.11.2022 07:15 - 04.11.2022 07:30","0","471"
"04.11.2022 07:30 - 04.11.2022 07:45","0","470"
"04.11.2022 07:45 - 04.11.2022 08:00","0","472"
"04.11.2022 08:00 - 04.11.2022 08:15","0","479"
"04.11.2022 08:15 - 04.11.2022 08:30","0","481"
"04.11.2022 08:30 - 04.11.2022 08:45","0","481"
"04.11.2022 08:45 - 04.11.2022 09:00","0","507"
"04.11.2022 09:00 - 04.11.2022 09:15","0","608"
"04.11.2022 09:15 - 04.11.2022 09:30","0","631"
"04.11.2022 09:30 - 04.11.2022 09:45","0","631"
"04.11.2022 09:45 - 04.11.2022 10:00","0","670"
"04.11.2022 10:00 - 04.11.2022 10:15","0","818"
"04.11.2022 10:15 - 04.11.2022 10:30","0","852"
"04.11.2022 10:30 - 04.11.2022 10:45","0","853"
"04.11.2022 10:45 - 04.11.2022 11:00","0","847"
"04.11.2022 11:00 - 04.11.2022 11:15","0","827"
"04.11.2022 11:15 - 04.11.2022 11:30","0","822"
"04.11.2022 11:30 - 04.11.2022 11:45","0","822"
"04.11.2022 11:45 - 04.11.2022 12:00","0","817"
"04.11.2022 12:00 - 04.11.2022 12:15","0","797"
"04.11.2022 12:15 - 04.11.2022 12:30","0","792"
"04.11.2022 12:30 - 04.11.2022 12:45","0","792"
"04.11.2022 12:45 - 04.11.2022 13:00","0","785"
"04.11.2022 13:00 - 04.11.2022 13:15","0","758"
"04.11.2022 13:15 - 04.11.2022 13:30","0","752"
"04.11.2022 13:30 - 04.11.2022 13:45","0","752"
"04.11.2022 13:45 - 04.11.2022 14:00","0","754"
"04.11.2022 14:00 - 04.11.2022 14:15","0","761"
"04.11.2022 14:15 - 04.11.2022 14:30","0","762"
"04.11.2022 14:30 - 04.11.2022 14:45","0","762"
