"Time (CET/CEST)","Germany (DE) > Norway (NO) [MW]","Norway (NO) > Germany (DE) [MW]"
"10.09.2023 05:45 - 10.09.2023 06:00","0","1407"
"10.09.2023 06:00 - 10.09.2023 06:15","0","1408"
"10.09.2023 06:15 - 10.09.2023 06:30","0","1408"
"10.09.2023 06:30 - 10.09.2023 06:45","0","1407"
"10.09.2023 06:45 - 10.09.2023 07:00","0","1408"
"10.09.2023 07:00 - 10.09.2023 07:15","0","1408"
"10.09.2023 07:15 - 10.09.2023 07:30","0","1408"
"10.09.2023 07:30 - 10.09.2023 07:45","0","1408"
"10.09.2023 07:45 - 10.09.2023 08:00","0","1372"
"10.09.2023 08:00 - 10.09.2023 08:15","0","1238"
"10.09.2023 08:15 - 10.09.2023 08:30","0","1207"
"10.09.2023 08:30 - 10.09.2023 08:45","0","1207"
"10.09.2023 08:45 - 10.09.2023 09:00","0","1107"
"10.09.2023 09:00 - 10.09.2023 09:15","0","704"
"10.09.2023 09:15 - 10.09.2023 09:30","0","602"
"10.09.2023 09:30 - 10.09.2023 09:45","0","602"
"10.09.2023 09:45 - 10.09.2023 10:00","0","502"
"10.09.2023 10:00 - 10.09.2023 10:15","0","100"
"10.09.2023 10:15 - 10.09.2023 10:30","0","0"
"10.09.2023 10:30 - 10.09.2023 10:45","0","0"
"10.09.2023 10:45 - 10.09.2023 11:00","99","0"
"10.09.2023 11:00 - 10.09.2023 11:15","497","0"
"10.09.2023 11:15 - 10.09.2023 11:30","600","0"
"10.09.2023 11:30 - 10.09.2023 11:45","600","0"
"10.09.2023 11:45 - 10.09.2023 12:00","633","0"
"10.09.2023 12:00 - 10.09.2023 12:15","755","0"
"10.09.2023 12:15 - 10.09.2023 12:30","783","0"
"10.09.2023 12:30 - 10.09.2023 12:45","783","0"
"10.09.2023 12:45 - 10.09.2023 13:00","883","0"
"10.09.2023 13:00 - 10.09.2023 13:15","1284","0"
"10.09.2023 13:15 - 10.09.2023 13:30","1385","0"
"10.09.2023 13:30 - 10.09.2023 13:45","1384","0"
"10.09.2023 13:45 - 10.09.2023 14:00","1319","0"
"10.09.2023 14:00 - 10.09.2023 14:15","1064","0"
"10.09.2023 14:15 - 10.09.2023 14:30","1002","0"
"10.09.2023 14:30 - 10.09.2023 14:45","1002","0"
"10.09.2023 14:45 - 10.09.2023 15:00","903","0"
"10.09.2023 15:00 - 10.09.2023 15:15","501","0"
"10.09.2023 15:15 - 10.09.2023 15:30","400","0"
"10.09.2023 15:30 - 10.09.2023 15:45","400","0"
"10.09.2023 15:45 - 10.09.2023 16:00","301","0"
"10.09.2023 16:00 - 10.09.2023 16:15","0","100"
"10.09.2023 16:15 - 10.09.2023 16:30","0","200"
"10.09.2023 16:30 - 10.09.2023 16:45","0","200"
"10.09.2023 16:45 - 10.09.2023 17:00","0","301"
"10.09.2023 17:00 - 10.09.2023 17:15","0","703"
"10.09.2023 17:15 - 10.09.2023 17:30","0","804"
"10.09.2023 17:30 - 10.09.2023 17:45","0","804"
"10.09.2023 17:45 - 10.09.2023 18:00","0","902"
"10.09.2023 18:00 - 10.09.2023 18:15","0","1303"
"10.09.2023 18:15 - 10.09.2023 18:30","0","1408"
"10.09.2023 18:30 - 10.09.2023 18:45","0","1408"
"10.09.2023 18:45 - 10.09.2023 19:00","0","1408"
"10.09.2023 19:00 - 10.09.2023 19:15","0","1408"
"10.09.2023 19:15 - 10.09.2023 19:30","0","1408"
"10.09.2023 19:30 - 10.09.2023 19:45","0","1408"
"10.09.2023 19:45 - 10.09.2023 20:00","0","1408"
"10.09.2023 20:00 - 10.09.2023 20:15","0","1408"
"10.09.2023 20:15 - 10.09.2023 20:30","0","1408"
"10.09.2023 20:30 - 10.09.2023 20:45","0","1408"
"10.09.2023 20:45 - 10.09.2023 21:00","0","1408"
"10.09.2023 21:00 - 10.09.2023 21:15","0","1408"
"10.09.2023 21:15 - 10.09.2023 21:30","0","1408"
"10.09.2023 21:30 - 10.09.2023 21:45","0","1408"
"10.09.2023 21:45 - 10.09.2023 22:00","0","1408"
"10.09.2023 22:00 - 10.09.2023 22:15","0","1408"
"10.09.2023 22:15 - 10.09.2023 22:30","0","1408"
"10.09.2023 22:30 - 10.09.2023 22:45","0","1408"
"10.09.2023 22:45 - 10.09.2023 23:00","0","1408"
"10.09.2023 23:00 - 10.09.2023 23:15","0","1407"
"10.09.2023 23:15 - 10.09.2023 23:30","0","1408"
"10.09.2023 23:30 - 10.09.2023 23:45","0","1408"
"10.09.2023 23:45 - 11.09.2023 00:00","0","1408"
"11.09.2023 00:00 - 11.09.2023 00:15","0","1408"
"11.09.2023 00:15 - 11.09.2023 00:30","0","1406"
"11.09.2023 00:30 - 11.09.2023 00:45","0","1408"
"11.09.2023 00:45 - 11.09.2023 01:00","0","1408"
"11.09.2023 01:00 - 11.09.2023 01:15","0","1407"
"11.09.2023 01:15 - 11.09.2023 01:30","0","1408"
"11.09.2023 01:30 - 11.09.2023 01:45","0","1408"
"11.09.2023 01:45 - 11.09.2023 02:00","0","1407"
"11.09.2023 02:00 - 11.09.2023 02:15","0","1408"
"11.09.2023 02:15 - 11.09.2023 02:30","0","1408"
"11.09.2023 02:30 - 11.09.2023 02:45","0","1407"
"11.09.2023 02:45 - 11.09.2023 03:00","0","1408"
"11.09.2023 03:00 - 11.09.2023 03:15","0","1407"
"11.09.2023 03:15 - 11.09.2023 03:30","0","1407"
"11.09.2023 03:30 - 11.09.2023 03:45","0","1407"
"11.09.2023 03:45 - 11.09.2023 04:00","0","1407"
"11.09.2023 04:00 - 11.09.2023 04:15","0","1408"
"11.09.2023 04:15 - 11.09.2023 04:30","0","1407"
"11.09.2023 04:30 - 11.09.2023 04:45","0","1407"
"11.09.2023 04:45 - 11.09.2023 05:00","0","1408"
"11.09.2023 05:00 - 11.09.2023 05:15","0","1407"
"11.09.2023 05:15 - 11.09.2023 05:30","0","1407"
"11.09.2023 05:30 - 11.09.2023 05:45","0","1408"
"11.09.2023 05:45 - 11.09.2023 06:00","0","1407"
"11.09.2023 06:00 - 11.09.2023 06:15","0","1407"
"11.09.2023 06:15 - 11.09.2023 06:30","0","1407"
"11.09.2023 06:30 - 11.09.2023 06:45","0","1407"
"11.09.2023 06:45 - 11.09.2023 07:00","0","1407"
"11.09.2023 07:00 - 11.09.2023 07:15","0","1407"
"11.09.2023 07:15 - 11.09.2023 07:30","0","1408"
"11.09.2023 07:30 - 11.09.2023 07:45","0","1407"
"11.09.2023 07:45 - 11.09.2023 08:00","0","1407"
"11.09.2023 08:00 - 11.09.2023 08:15","0","1407"
"11.09.2023 08:15 - 11.09.2023 08:30","0","1407"
"11.09.2023 08:30 - 11.09.2023 08:45","0","1407"
"11.09.2023 08:45 - 11.09.2023 09:00","0","1386"
"11.09.2023 09:00 - 11.09.2023 09:15","0","1306"
"11.09.2023 09:15 - 11.09.2023 09:30","0","1287"
"11.09.2023 09:30 - 11.09.2023 09:45","0","1287"
"11.09.2023 09:45 - 11.09.2023 10:00","0","1272"
"11.09.2023 10:00 - 11.09.2023 10:15","0","1219"
"11.09.2023 10:15 - 11.09.2023 10:30","0","1207"
"11.09.2023 10:30 - 11.09.2023 10:45","0","1207"
"11.09.2023 10:45 - 11.09.2023 11:00","0","1188"
"11.09.2023 11:00 - 11.09.2023 11:15","0","1121"
"11.09.2023 11:15 - 11.09.2023 11:30","0","1106"
"11.09.2023 11:30 - 11.09.2023 11:45","0","1106"
"11.09.2023 11:45 - 11.09.2023 12:00","0","1088"
"11.09.2023 12:00 - 11.09.2023 12:15","0","1021"
"11.09.2023 12:15 - 11.09.2023 12:30","0","1005"
"11.09.2023 12:30 - 11.09.2023 12:45","0","1005"
"11.09.2023 12:45 - 11.09.2023 13:00","0","998"
"11.09.2023 13:00 - 11.09.2023 13:15","0","971"
"11.09.2023 13:15 - 11.09.2023 13:30","0","965"
"11.09.2023 13:30 - 11.09.2023 13:45","0","965"
"11.09.2023 13:45 - 11.09.2023 14:00","0","984"
"11.09.2023 14:00 - 11.09.2023 14:15","0","1050"
"11.09.2023 14:15 - 11.09.2023 14:30","0","1066"
"11.09.2023 14:30 - 11.09.2023 14:45","0","1066"
"11.09.2023 14:45 - 11.09.2023 15:00","0","1102"
"11.09.2023 15:00 - 11.09.2023 15:15","0","1235"
"11.09.2023 15:15 - 11.09.2023 15:30","0","1267"
"11.09.2023 15:30 - 11.09.2023 15:45","0","1267"
"11.09.2023 15:45 - 11.09.2023 16:00","0","1292"
"11.09.2023 16:00 - 11.09.2023 16:15","0","1386"
"11.09.2023 16:15 - 11.09.2023 16:30","0","1408"
"11.09.2023 16:30 - 11.09.2023 16:45","0","1408"
"11.09.2023 16:45 - 11.09.2023 17:00","0","1408"
"11.09.2023 17:00 - 11.09.2023 17:15","0","1408"
"11.09.2023 17:15 - 11.09.2023 17:30","0","1408"
"11.09.2023 17:30 - 11.09.2023 17:45","0","1408"
"11.09.2023 17:45 - 11.09.2023 18:00","0","1408"
"11.09.2023 18:00 - 11.09.2023 18:15","0","1408"
"11.09.2023 18:15 - 11.09.2023 18:30","0","1408"
"11.09.2023 18:30 - 11.09.2023 18:45","0","1408"
"11.09.2023 18:45 - 11.09.2023 19:00","0","1408"
"11.09.2023 19:00 - 11.09.2023 19:15","0","1408"
"11.09.2023 19:15 - 11.09.2023 19:30","0","1408"
"11.09.2023 19:30 - 11.09.2023 19:45","0","1408"
"11.09.2023 19:45 - 11.09.2023 20:00","0","1408"
"11.09.2023 20:00 - 11.09.2023 20:15","0","1408"
"11.09.2023 20:15 - 11.09.2023 20:30","0","1408"
"11.09.2023 20:30 - 11.09.2023 20:45","0","1408"
"11.09.2023 20:45 - 11.09.2023 21:00","0","1408"
"11.09.2023 21:00 - 11.09.2023 21:15","0","1408"
"11.09.2023 21:15 - 11.09.2023 21:30","0","1408"
"11.09.2023 21:30 - 11.09.2023 21:45","0","1408"
"11.09.2023 21:45 - 11.09.2023 22:00","0","1408"
"11.09.2023 22:00 - 11.09.2023 22:15","0","1408"
"11.09.2023 22:15 - 11.09.2023 22:30","0","1408"
"11.09.2023 22:30 - 11.09.2023 22:45","0","1408"
"11.09.2023 22:45 - 11.09.2023 23:00","0","1408"
"11.09.2023 23:00 - 11.09.2023 23:15","0","1408"
"11.09.2023 23:15 - 11.09.2023 23:30","0","1408"
"11.09.2023 23:30 - 11.09.2023 23:45","0","1408"
"11.09.2023 23:45 - 12.09.2023 00:00","0","1408"
"12.09.2023 00:00 - 12.09.2023 00:15","0","1408"
"12.09.2023 00:15 - 12.09.2023 00:30","0","1406"
"12.09.2023 00:30 - 12.09.2023 00:45","0","1408"
"12.09.2023 00:45 - 12.09.2023 01:00","0","1408"
"12.09.2023 01:00 - 12.09.2023 01:15","0","1408"
"12.09.2023 01:15 - 12.09.2023 01:30","0","1408"
"12.09.2023 01:30 - 12.09.2023 01:45","0","1408"
"12.09.2023 01:45 - 12.09.2023 02:00","0","1408"
"12.09.2023 02:00 - 12.09.2023 02:15","0","1408"
"12.09.2023 02:15 - 12.09.2023 02:30","0","1408"
"12.09.2023 02:30 - 12.09.2023 02:45","0","1408"
"12.09.2023 02:45 - 12.09.2023 03:00","0","1408"
"12.09.2023 03:00 - 12.09.2023 03:15","0","1408"
"12.09.2023 03:15 - 12.09.2023 03:30","0","1408"
"12.09.2023 03:30 - 12.09.2023 03:45","0","1408"
"12.09.2023 03:45 - 12.09.2023 04:00","0","1408"
"12.09.2023 04:00 - 12.09.2023 04:15","0","1408"
"12.09.2023 04:15 - 12.09.2023 04:30","0","1408"
"12.09.2023 04:30 - 12.09.2023 04:45","0","1408"
"12.09.2023 04:45 - 12.09.2023 05:00","0","1408"
"12.09.2023 05:00 - 12.09.2023 05:15","0","1408"
"12.09.2023 05:15 - 12.09.2023 05:30","0","1408"
"12.09.2023 05:30 - 12.09.2023 05:45","0","1408"
"12.09.2023 05:45 - 12.09.2023 06:00","0","1408"
"12.09.2023 06:00 - 12.09.2023 06:15","0","1408"
"12.09.2023 06:15 - 12.09.2023 06:30","0","1408"
"12.09.2023 06:30 - 12.09.2023 06:45","0","1408"
"12.09.2023 06:45 - 12.09.2023 07:00","0","1408"
"12.09.2023 07:00 - 12.09.2023 07:15","0","1408"
"12.09.2023 07:15 - 12.09.2023 07:30","0","1408"
"12.09.2023 07:30 - 12.09.2023 07:45","0","1408"
"12.09.2023 07:45 - 12.09.2023 08:00","0","1408"
"12.09.2023 08:00 - 12.09.2023 08:15","0","1408"
"12.09.2023 08:15 - 12.09.2023 08:30","0","1408"
"12.09.2023 08:30 - 12.09.2023 08:45","0","1408"
"12.09.2023 08:45 - 12.09.2023 09:00","0","1408"
"12.09.2023 09:00 - 12.09.2023 09:15","0","1408"
"12.09.2023 09:15 - 12.09.2023 09:30","0","1408"
"12.09.2023 09:30 - 12.09.2023 09:45","0","1408"
"12.09.2023 09:45 - 12.09.2023 10:00","0","1408"
"12.09.2023 10:00 - 12.09.2023 10:15","0","1408"
"12.09.2023 10:15 - 12.09.2023 10:30","0","1408"
"12.09.2023 10:30 - 12.09.2023 10:45","0","1408"
"12.09.2023 10:45 - 12.09.2023 11:00","0","1408"
"12.09.2023 11:00 - 12.09.2023 11:15","0","1408"
"12.09.2023 11:15 - 12.09.2023 11:30","0","1408"
"12.09.2023 11:30 - 12.09.2023 11:45","0","1408"
"12.09.2023 11:45 - 12.09.2023 12:00","0","1408"
"12.09.2023 12:00 - 12.09.2023 12:15","0","1408"
"12.09.2023 12:15 - 12.09.2023 12:30","0","1408"
"12.09.2023 12:30 - 12.09.2023 12:45","0","1408"
"12.09.2023 12:45 - 12.09.2023 13:00","0","1408"
"12.09.2023 13:00 - 12.09.2023 13:15","0","1408"
"12.09.2023 13:15 - 12.09.2023 13:30","0","1408"
"12.09.2023 13:30 - 12.09.2023 13:45","0","1408"
"12.09.2023 13:45 - 12.09.2023 14:00","0","1408"
"12.09.2023 14:00 - 12.09.2023 14:15","0","1408"
"12.09.2023 14:15 - 12.09.2023 14:30","0","1408"
"12.09.2023 14:30 - 12.09.2023 14:45","0","1408"
"12.09.2023 14:45 - 12.09.2023 15:00","0","1408"
"12.09.2023 15:00 - 12.09.2023 15:15","0","1408"
"12.09.2023 15:15 - 12.09.2023 15:30","0","1408"
"12.09.2023 15:30 - 12.09.2023 15:45","0","1408"
"12.09.2023 15:45 - 12.09.2023 16:00","0","1408"
"12.09.2023 16:00 - 12.09.2023 16:15","0","1408"
"12.09.2023 16:15 - 12.09.2023 16:30","0","1408"
"12.09.2023 16:30 - 12.09.2023 16:45","0","1408"
"12.09.2023 16:45 - 12.09.2023 17:00","0","1408"
"12.09.2023 17:00 - 12.09.2023 17:15","0","1408"
"12.09.2023 17:15 - 12.09.2023 17:30","0","1408"
"12.09.2023 17:30 - 12.09.2023 17:45","0","1408"
"12.09.2023 17:45 - 12.09.2023 18:00","0","1408"
"12.09.2023 18:00 - 12.09.2023 18:15","0","1408"
"12.09.2023 18:15 - 12.09.2023 18:30","0","1408"
"12.09.2023 18:30 - 12.09.2023 18:45","0","1408"
"12.09.2023 18:45 - 12.09.2023 19:00","0","1408"
"12.09.2023 19:00 - 12.09.2023 19:15","0","1408"
"12.09.2023 19:15 - 12.09.2023 19:30","0","1408"
"12.09.2023 19:30 - 12.09.2023 19:45","0","1408"
"12.09.2023 19:45 - 12.09.2023 20:00","0","1408"
"12.09.2023 20:00 - 12.09.2023 20:15","0","1408"
"12.09.2023 20:15 - 12.09.2023 20:30","0","1408"
"12.09.2023 20:30 - 12.09.2023 20:45","0","1408"
"12.09.2023 20:45 - 12.09.2023 21:00","0","1408"
"12.09.2023 21:00 - 12.09.2023 21:15","0","1408"
"12.09.2023 21:15 - 12.09.2023 21:30","0","1408"
"12.09.2023 21:30 - 12.09.2023 21:45","0","1408"
"12.09.2023 21:45 - 12.09.2023 22:00","0","1408"
"12.09.2023 22:00 - 12.09.2023 22:15","0","1408"
"12.09.2023 22:15 - 12.09.2023 22:30","0","1408"
"12.09.2023 22:30 - 12.09.2023 22:45","0","1408"
"12.09.2023 22:45 - 12.09.2023 23:00","0","1408"
"12.09.2023 23:00 - 12.09.2023 23:15","0","1408"
"12.09.2023 23:15 - 12.09.2023 23:30","0","1408"
"12.09.2023 23:30 - 12.09.2023 23:45","0","1408"
"12.09.2023 23:45 - 13.09.2023 00:00","0","1408"
"13.09.2023 00:00 - 13.09.2023 00:15","0","1408"
"13.09.2023 00:15 - 13.09.2023 00:30","0","1408"
"13.09.2023 00:30 - 13.09.2023 00:45","0","1408"
"13.09.2023 00:45 - 13.09.2023 01:00","0","1408"
"13.09.2023 01:00 - 13.09.2023 01:15","0","1408"
"13.09.2023 01:15 - 13.09.2023 01:30","0","1408"
"13.09.2023 01:30 - 13.09.2023 01:45","0","1408"
"13.09.2023 01:45 - 13.09.2023 02:00","0","1408"
"13.09.2023 02:00 - 13.09.2023 02:15","0","1408"
"13.09.2023 02:15 - 13.09.2023 02:30","0","1408"
"13.09.2023 02:30 - 13.09.2023 02:45","0","1408"
"13.09.2023 02:45 - 13.09.2023 03:00","0","1406"
"13.09.2023 03:00 - 13.09.2023 03:15","0","1399"
"13.09.2023 03:15 - 13.09.2023 03:30","0","1398"
"13.09.2023 03:30 - 13.09.2023 03:45","0","1398"
"13.09.2023 03:45 - 13.09.2023 04:00","0","1372"
"13.09.2023 04:00 - 13.09.2023 04:15","0","1279"
"13.09.2023 04:15 - 13.09.2023 04:30","0","1257"
"13.09.2023 04:30 - 13.09.2023 04:45","0","1257"
"13.09.2023 04:45 - 13.09.2023 05:00","0","1253"
"13.09.2023 05:00 - 13.09.2023 05:15","0","1240"
"13.09.2023 05:15 - 13.09.2023 05:30","0","1237"
"13.09.2023 05:30 - 13.09.2023 05:45","0","1237"
"13.09.2023 05:45 - 13.09.2023 06:00","0","1235"
"13.09.2023 06:00 - 13.09.2023 06:15","0","1228"
"13.09.2023 06:15 - 13.09.2023 06:30","0","1227"
"13.09.2023 06:30 - 13.09.2023 06:45","0","1227"
"13.09.2023 06:45 - 13.09.2023 07:00","0","1198"
"13.09.2023 07:00 - 13.09.2023 07:15","0","1090"
"13.09.2023 07:15 - 13.09.2023 07:30","0","1066"
"13.09.2023 07:30 - 13.09.2023 07:45","0","1065"
"13.09.2023 07:45 - 13.09.2023 08:00","0","1064"
"13.09.2023 08:00 - 13.09.2023 08:15","0","1057"
"13.09.2023 08:15 - 13.09.2023 08:30","0","1056"
"13.09.2023 08:30 - 13.09.2023 08:45","0","1055"
"13.09.2023 08:45 - 13.09.2023 09:00","0","1056"
"13.09.2023 09:00 - 13.09.2023 09:15","0","1056"
"13.09.2023 09:15 - 13.09.2023 09:30","0","1056"
"13.09.2023 09:30 - 13.09.2023 09:45","0","1056"
"13.09.2023 09:45 - 13.09.2023 10:00","0","1016"
"13.09.2023 10:00 - 13.09.2023 10:15","0","870"
"13.09.2023 10:15 - 13.09.2023 10:30","0","834"
"13.09.2023 10:30 - 13.09.2023 10:45","0","834"
"13.09.2023 10:45 - 13.09.2023 11:00","0","830"
"13.09.2023 11:00 - 13.09.2023 11:15","0","817"
"13.09.2023 11:15 - 13.09.2023 11:30","0","814"
"13.09.2023 11:30 - 13.09.2023 11:45","0","814"
"13.09.2023 11:45 - 13.09.2023 12:00","0","812"
"13.09.2023 12:00 - 13.09.2023 12:15","0","805"
"13.09.2023 12:15 - 13.09.2023 12:30","0","804"
"13.09.2023 12:30 - 13.09.2023 12:45","0","804"
"13.09.2023 12:45 - 13.09.2023 13:00","0","795"
"13.09.2023 13:00 - 13.09.2023 13:15","0","761"
"13.09.2023 13:15 - 13.09.2023 13:30","0","753"
"13.09.2023 13:30 - 13.09.2023 13:45","0","753"
"13.09.2023 13:45 - 13.09.2023 14:00","0","757"
"13.09.2023 14:00 - 13.09.2023 14:15","0","770"
"13.09.2023 14:15 - 13.09.2023 14:30","0","773"
"13.09.2023 14:30 - 13.09.2023 14:45","0","773"
"13.09.2023 14:45 - 13.09.2023 15:00","0","770"
"13.09.2023 15:00 - 13.09.2023 15:15","0","756"
"13.09.2023 15:15 - 13.09.2023 15:30","0","753"
"13.09.2023 15:30 - 13.09.2023 15:45","0","753"
"13.09.2023 15:45 - 13.09.2023 16:00","0","757"
"13.09.2023 16:00 - 13.09.2023 16:15","0","770"
"13.09.2023 16:15 - 13.09.2023 16:30","0","773"
"13.09.2023 16:30 - 13.09.2023 16:45","0","773"
"13.09.2023 16:45 - 13.09.2023 17:00","0","781"
"13.09.2023 17:00 - 13.09.2023 17:15","0","808"
"13.09.2023 17:15 - 13.09.2023 17:30","0","814"
"13.09.2023 17:30 - 13.09.2023 17:45","0","814"
"13.09.2023 17:45 - 13.09.2023 18:00","0","865"
"13.09.2023 18:00 - 13.09.2023 18:15","0","1059"
"13.09.2023 18:15 - 13.09.2023 18:30","0","1106"
"13.09.2023 18:30 - 13.09.2023 18:45","0","1106"
"13.09.2023 18:45 - 13.09.2023 19:00","0","1157"
"13.09.2023 19:00 - 13.09.2023 19:15","0","1351"
"13.09.2023 19:15 - 13.09.2023 19:30","0","1397"
"13.09.2023 19:30 - 13.09.2023 19:45","0","1397"
"13.09.2023 19:45 - 13.09.2023 20:00","0","1399"
"13.09.2023 20:00 - 13.09.2023 20:15","0","1406"
"13.09.2023 20:15 - 13.09.2023 20:30","0","1407"
"13.09.2023 20:30 - 13.09.2023 20:45","0","1407"
"13.09.2023 20:45 - 13.09.2023 21:00","0","1407"
"13.09.2023 21:00 - 13.09.2023 21:15","0","1407"
"13.09.2023 21:15 - 13.09.2023 21:30","0","1407"
"13.09.2023 21:30 - 13.09.2023 21:45","0","1407"
"13.09.2023 21:45 - 13.09.2023 22:00","0","1408"
"13.09.2023 22:00 - 13.09.2023 22:15","0","1407"
"13.09.2023 22:15 - 13.09.2023 22:30","0","1407"
"13.09.2023 22:30 - 13.09.2023 22:45","0","1407"
"13.09.2023 22:45 - 13.09.2023 23:00","0","1407"
"13.09.2023 23:00 - 13.09.2023 23:15","0","1407"
"13.09.2023 23:15 - 13.09.2023 23:30","0","1407"
"13.09.2023 23:30 - 13.09.2023 23:45","0","1407"
"13.09.2023 23:45 - 14.09.2023 00:00","0","1407"
"14.09.2023 00:00 - 14.09.2023 00:15","0","1407"
"14.09.2023 00:15 - 14.09.2023 00:30","0","1404"
"14.09.2023 00:30 - 14.09.2023 00:45","0","1407"
"14.09.2023 00:45 - 14.09.2023 01:00","0","1407"
"14.09.2023 01:00 - 14.09.2023 01:15","0","1407"
"14.09.2023 01:15 - 14.09.2023 01:30","0","1407"
"14.09.2023 01:30 - 14.09.2023 01:45","0","1407"
"14.09.2023 01:45 - 14.09.2023 02:00","0","1407"
"14.09.2023 02:00 - 14.09.2023 02:15","0","1407"
"14.09.2023 02:15 - 14.09.2023 02:30","0","1407"
"14.09.2023 02:30 - 14.09.2023 02:45","0","1407"
"14.09.2023 02:45 - 14.09.2023 03:00","0","1407"
"14.09.2023 03:00 - 14.09.2023 03:15","0","1407"
"14.09.2023 03:15 - 14.09.2023 03:30","0","1407"
"14.09.2023 03:30 - 14.09.2023 03:45","0","1407"
"14.09.2023 03:45 - 14.09.2023 04:00","0","1407"
"14.09.2023 04:00 - 14.09.2023 04:15","0","1407"
"14.09.2023 04:15 - 14.09.2023 04:30","0","1407"
"14.09.2023 04:30 - 14.09.2023 04:45","0","1407"
"14.09.2023 04:45 - 14.09.2023 05:00","0","1407"
"14.09.2023 05:00 - 14.09.2023 05:15","0","1407"
"14.09.2023 05:15 - 14.09.2023 05:30","0","1407"
"14.09.2023 05:30 - 14.09.2023 05:45","0","1407"
"14.09.2023 05:45 - 14.09.2023 06:00","0","1407"
"14.09.2023 06:00 - 14.09.2023 06:15","0","1407"
"14.09.2023 06:15 - 14.09.2023 06:30","0","1407"
"14.09.2023 06:30 - 14.09.2023 06:45","0","1407"
"14.09.2023 06:45 - 14.09.2023 07:00","0","1407"
"14.09.2023 07:00 - 14.09.2023 07:15","0","1407"
"14.09.2023 07:15 - 14.09.2023 07:30","0","1407"
"14.09.2023 07:30 - 14.09.2023 07:45","0","1407"
"14.09.2023 07:45 - 14.09.2023 08:00","0","1407"
"14.09.2023 08:00 - 14.09.2023 08:15","0","1407"
"14.09.2023 08:15 - 14.09.2023 08:30","0","1407"
"14.09.2023 08:30 - 14.09.2023 08:45","0","1407"
"14.09.2023 08:45 - 14.09.2023 09:00","0","1407"
"14.09.2023 09:00 - 14.09.2023 09:15","0","1407"
"14.09.2023 09:15 - 14.09.2023 09:30","0","1407"
"14.09.2023 09:30 - 14.09.2023 09:45","0","1407"
"14.09.2023 09:45 - 14.09.2023 10:00","0","1407"
"14.09.2023 10:00 - 14.09.2023 10:15","0","1407"
"14.09.2023 10:15 - 14.09.2023 10:30","0","1407"
"14.09.2023 10:30 - 14.09.2023 10:45","0","1407"
"14.09.2023 10:45 - 14.09.2023 11:00","0","1407"
"14.09.2023 11:00 - 14.09.2023 11:15","0","1407"
"14.09.2023 11:15 - 14.09.2023 11:30","0","1407"
"14.09.2023 11:30 - 14.09.2023 11:45","0","1407"
"14.09.2023 11:45 - 14.09.2023 12:00","0","1407"
"14.09.2023 12:00 - 14.09.2023 12:15","0","1407"
"14.09.2023 12:15 - 14.09.2023 12:30","0","1407"
"14.09.2023 12:30 - 14.09.2023 12:45","0","1407"
"14.09.2023 12:45 - 14.09.2023 13:00","0","1407"
"14.09.2023 13:00 - 14.09.2023 13:15","0","1407"
"14.09.2023 13:15 - 14.09.2023 13:30","0","1407"
"14.09.2023 13:30 - 14.09.2023 13:45","0","1407"
"14.09.2023 13:45 - 14.09.2023 14:00","0","1407"
"14.09.2023 14:00 - 14.09.2023 14:15","0","1407"
"14.09.2023 14:15 - 14.09.2023 14:30","0","1407"
"14.09.2023 14:30 - 14.09.2023 14:45","0","1407"
"14.09.2023 14:45 - 14.09.2023 15:00","0","1407"
"14.09.2023 15:00 - 14.09.2023 15:15","0","1407"
"14.09.2023 15:15 - 14.09.2023 15:30","0","1407"
"14.09.2023 15:30 - 14.09.2023 15:45","0","1407"
"14.09.2023 15:45 - 14.09.2023 16:00","0","1407"
"14.09.2023 16:00 - 14.09.2023 16:15","0","1407"
"14.09.2023 16:15 - 14.09.2023 16:30","0","1407"
"14.09.2023 16:30 - 14.09.2023 16:45","0","1407"
"14.09.2023 16:45 - 14.09.2023 17:00","0","1407"
"14.09.2023 17:00 - 14.09.2023 17:15","0","1407"
"14.09.2023 17:15 - 14.09.2023 17:30","0","1407"
"14.09.2023 17:30 - 14.09.2023 17:45","0","1407"
"14.09.2023 17:45 - 14.09.2023 18:00","0","1407"
"14.09.2023 18:00 - 14.09.2023 18:15","0","1407"
"14.09.2023 18:15 - 14.09.2023 18:30","0","1407"
"14.09.2023 18:30 - 14.09.2023 18:45","0","1407"
"14.09.2023 18:45 - 14.09.2023 19:00","0","1407"
"14.09.2023 19:00 - 14.09.2023 19:15","0","1407"
"14.09.2023 19:15 - 14.09.2023 19:30","0","1407"
"14.09.2023 19:30 - 14.09.2023 19:45","0","1407"
"14.09.2023 19:45 - 14.09.2023 20:00","0","1407"
"14.09.2023 20:00 - 14.09.2023 20:15","0","1407"
"14.09.2023 20:15 - 14.09.2023 20:30","0","1407"
"14.09.2023 20:30 - 14.09.2023 20:45","0","1407"
"14.09.2023 20:45 - 14.09.2023 21:00","0","1407"
"14.09.2023 21:00 - 14.09.2023 21:15","0","1407"
"14.09.2023 21:15 - 14.09.2023 21:30","0","1407"
"14.09.2023 21:30 - 14.09.2023 21:45","0","1407"
"14.09.2023 21:45 - 14.09.2023 22:00","0","1407"
"14.09.2023 22:00 - 14.09.2023 22:15","0","1407"
"14.09.2023 22:15 - 14.09.2023 22:30","0","1407"
"14.09.2023 22:30 - 14.09.2023 22:45","0","1407"
