"Time (CET/CEST)","Germany (DE) > Norway (NO) [MW]","Norway (NO) > Germany (DE) [MW]"
"03.04.2021 23:00 - 03.04.2021 23:15","0","681"
"03.04.2021 23:15 - 03.04.2021 23:30","0","681"
"03.04.2021 23:30 - 03.04.2021 23:45","0","681"
"03.04.2021 23:45 - 04.04.2021 00:00","0","713"
"04.04.2021 00:00 - 04.04.2021 00:15","0","848"
"04.04.2021 00:15 - 04.04.2021 00:30","0","882"
"04.04.2021 00:30 - 04.04.2021 00:45","0","882"
"04.04.2021 00:45 - 04.04.2021 01:00","0","833"
"04.04.2021 01:00 - 04.04.2021 01:15","0","632"
"04.04.2021 01:15 - 04.04.2021 01:30","0","581"
"04.04.2021 01:30 - 04.04.2021 01:45","0","581"
"04.04.2021 01:45 - 04.04.2021 02:00","0","538"
"04.04.2021 02:00 - 04.04.2021 02:15","0","365"
"04.04.2021 02:15 - 04.04.2021 02:30","0","320"
"04.04.2021 02:30 - 04.04.2021 02:45","0","320"
"04.04.2021 02:45 - 04.04.2021 03:00","0","337"
"04.04.2021 03:00 - 04.04.2021 03:15","0","408"
"04.04.2021 03:15 - 04.04.2021 03:30","0","428"
"04.04.2021 03:30 - 04.04.2021 03:45","0","428"
"04.04.2021 03:45 - 04.04.2021 04:00","0","395"
"04.04.2021 04:00 - 04.04.2021 04:15","0","260"
"04.04.2021 04:15 - 04.04.2021 04:30","0","225"
"04.04.2021 04:30 - 04.04.2021 04:45","0","225"
"04.04.2021 04:45 - 04.04.2021 05:00","0","225"
"04.04.2021 05:00 - 04.04.2021 05:15","0","229"
"04.04.2021 05:15 - 04.04.2021 05:30","0","236"
"04.04.2021 05:30 - 04.04.2021 05:45","0","236"
"04.04.2021 05:45 - 04.04.2021 06:00","0","190"
"04.04.2021 06:00 - 04.04.2021 06:15","6","0"
"04.04.2021 06:15 - 04.04.2021 06:30","60","0"
"04.04.2021 06:30 - 04.04.2021 06:45","60","0"
"04.04.2021 06:45 - 04.04.2021 07:00","109","0"
"04.04.2021 07:00 - 04.04.2021 07:15","310","0"
"04.04.2021 07:15 - 04.04.2021 07:30","362","0"
"04.04.2021 07:30 - 04.04.2021 07:45","362","0"
"04.04.2021 07:45 - 04.04.2021 08:00","387","0"
"04.04.2021 08:00 - 04.04.2021 08:15","495","0"
"04.04.2021 08:15 - 04.04.2021 08:30","524","0"
"04.04.2021 08:30 - 04.04.2021 08:45","524","0"
"04.04.2021 08:45 - 04.04.2021 09:00","572","0"
"04.04.2021 09:00 - 04.04.2021 09:15","769","0"
"04.04.2021 09:15 - 04.04.2021 09:30","820","0"
"04.04.2021 09:30 - 04.04.2021 09:45","820","0"
"04.04.2021 09:45 - 04.04.2021 10:00","870","0"
"04.04.2021 10:00 - 04.04.2021 10:15","1078","0"
"04.04.2021 10:15 - 04.04.2021 10:30","1131","0"
"04.04.2021 10:30 - 04.04.2021 10:45","1131","0"
"04.04.2021 10:45 - 04.04.2021 11:00","1183","0"
"04.04.2021 11:00 - 04.04.2021 11:15","1392","0"
"04.04.2021 11:15 - 04.04.2021 11:30","1447","0"
"04.04.2021 11:30 - 04.04.2021 11:45","1447","0"
"04.04.2021 11:45 - 04.04.2021 12:00","1447","0"
"04.04.2021 12:00 - 04.04.2021 12:15","1447","0"
"04.04.2021 12:15 - 04.04.2021 12:30","1447","0"
"04.04.2021 12:30 - 04.04.2021 12:45","1447","0"
"04.04.2021 12:45 - 04.04.2021 13:00","1448","0"
"04.04.2021 13:00 - 04.04.2021 13:15","1448","0"
"04.04.2021 13:15 - 04.04.2021 13:30","1447","0"
"04.04.2021 13:30 - 04.04.2021 13:45","1447","0"
"04.04.2021 13:45 - 04.04.2021 14:00","1448","0"
"04.04.2021 14:00 - 04.04.2021 14:15","1448","0"
"04.04.2021 14:15 - 04.04.2021 14:30","1448","0"
"04.04.2021 14:30 - 04.04.2021 14:45","1448","0"
"04.04.2021 14:45 - 04.04.2021 15:00","1411","0"
"04.04.2021 15:00 - 04.04.2021 15:15","1260","0"
"04.04.2021 15:15 - 04.04.2021 15:30","1221","0"
"04.04.2021 15:30 - 04.04.2021 15:45","1221","0"
"04.04.2021 15:45 - 04.04.2021 16:00","1171","0"
"04.04.2021 16:00 - 04.04.2021 16:15","962","0"
"04.04.2021 16:15 - 04.04.2021 16:30","908","0"
"04.04.2021 16:30 - 04.04.2021 16:45","908","0"
"04.04.2021 16:45 - 04.04.2021 17:00","857","0"
"04.04.2021 17:00 - 04.04.2021 17:15","650","0"
"04.04.2021 17:15 - 04.04.2021 17:30","598","0"
"04.04.2021 17:30 - 04.04.2021 17:45","599","0"
"04.04.2021 17:45 - 04.04.2021 18:00","548","0"
"04.04.2021 18:00 - 04.04.2021 18:15","346","0"
"04.04.2021 18:15 - 04.04.2021 18:30","293","0"
"04.04.2021 18:30 - 04.04.2021 18:45","293","0"
"04.04.2021 18:45 - 04.04.2021 19:00","244","0"
"04.04.2021 19:00 - 04.04.2021 19:15","41","0"
"04.04.2021 19:15 - 04.04.2021 19:30","0","14"
"04.04.2021 19:30 - 04.04.2021 19:45","0","14"
"04.04.2021 19:45 - 04.04.2021 20:00","0","14"
"04.04.2021 20:00 - 04.04.2021 20:15","0","16"
"04.04.2021 20:15 - 04.04.2021 20:30","0","20"
"04.04.2021 20:30 - 04.04.2021 20:45","0","20"
"04.04.2021 20:45 - 04.04.2021 21:00","32","0"
"04.04.2021 21:00 - 04.04.2021 21:15","235","0"
"04.04.2021 21:15 - 04.04.2021 21:30","286","0"
"04.04.2021 21:30 - 04.04.2021 21:45","286","0"
"04.04.2021 21:45 - 04.04.2021 22:00","335","0"
"04.04.2021 22:00 - 04.04.2021 22:15","538","0"
"04.04.2021 22:15 - 04.04.2021 22:30","591","0"
"04.04.2021 22:30 - 04.04.2021 22:45","591","0"
"04.04.2021 22:45 - 04.04.2021 23:00","642","0"
"04.04.2021 23:00 - 04.04.2021 23:15","849","0"
"04.04.2021 23:15 - 04.04.2021 23:30","901","0"
"04.04.2021 23:30 - 04.04.2021 23:45","901","0"
"04.04.2021 23:45 - 05.04.2021 00:00","939","0"
"05.04.2021 00:00 - 05.04.2021 00:15","1092","0"
"05.04.2021 00:15 - 05.04.2021 00:30","1131","0"
"05.04.2021 00:30 - 05.04.2021 00:45","1131","0"
"05.04.2021 00:45 - 05.04.2021 01:00","1182","0"
"05.04.2021 01:00 - 05.04.2021 01:15","1391","0"
"05.04.2021 01:15 - 05.04.2021 01:30","1446","0"
"05.04.2021 01:30 - 05.04.2021 01:45","1446","0"
"05.04.2021 01:45 - 05.04.2021 02:00","1446","0"
"05.04.2021 02:00 - 05.04.2021 02:15","1447","0"
"05.04.2021 02:15 - 05.04.2021 02:30","1447","0"
"05.04.2021 02:30 - 05.04.2021 02:45","1447","0"
"05.04.2021 02:45 - 05.04.2021 03:00","1447","0"
"05.04.2021 03:00 - 05.04.2021 03:15","1447","0"
"05.04.2021 03:15 - 05.04.2021 03:30","1447","0"
"05.04.2021 03:30 - 05.04.2021 03:45","1446","0"
"05.04.2021 03:45 - 05.04.2021 04:00","1447","0"
"05.04.2021 04:00 - 05.04.2021 04:15","1446","0"
"05.04.2021 04:15 - 05.04.2021 04:30","1447","0"
"05.04.2021 04:30 - 05.04.2021 04:45","1447","0"
"05.04.2021 04:45 - 05.04.2021 05:00","1447","0"
"05.04.2021 05:00 - 05.04.2021 05:15","1447","0"
"05.04.2021 05:15 - 05.04.2021 05:30","1447","0"
"05.04.2021 05:30 - 05.04.2021 05:45","1447","0"
"05.04.2021 05:45 - 05.04.2021 06:00","1447","0"
"05.04.2021 06:00 - 05.04.2021 06:15","1446","0"
"05.04.2021 06:15 - 05.04.2021 06:30","1446","0"
"05.04.2021 06:30 - 05.04.2021 06:45","1446","0"
"05.04.2021 06:45 - 05.04.2021 07:00","1446","0"
"05.04.2021 07:00 - 05.04.2021 07:15","1446","0"
"05.04.2021 07:15 - 05.04.2021 07:30","1446","0"
"05.04.2021 07:30 - 05.04.2021 07:45","1446","0"
"05.04.2021 07:45 - 05.04.2021 08:00","1446","0"
"05.04.2021 08:00 - 05.04.2021 08:15","1446","0"
"05.04.2021 08:15 - 05.04.2021 08:30","1446","0"
"05.04.2021 08:30 - 05.04.2021 08:45","1446","0"
"05.04.2021 08:45 - 05.04.2021 09:00","1446","0"
"05.04.2021 09:00 - 05.04.2021 09:15","1446","0"
"05.04.2021 09:15 - 05.04.2021 09:30","1446","0"
"05.04.2021 09:30 - 05.04.2021 09:45","1446","0"
"05.04.2021 09:45 - 05.04.2021 10:00","1446","0"
"05.04.2021 10:00 - 05.04.2021 10:15","1447","0"
"05.04.2021 10:15 - 05.04.2021 10:30","1446","0"
"05.04.2021 10:30 - 05.04.2021 10:45","1447","0"
"05.04.2021 10:45 - 05.04.2021 11:00","1447","0"
"05.04.2021 11:00 - 05.04.2021 11:15","1447","0"
"05.04.2021 11:15 - 05.04.2021 11:30","1447","0"
"05.04.2021 11:30 - 05.04.2021 11:45","1447","0"
"05.04.2021 11:45 - 05.04.2021 12:00","1447","0"
"05.04.2021 12:00 - 05.04.2021 12:15","1447","0"
"05.04.2021 12:15 - 05.04.2021 12:30","1447","0"
"05.04.2021 12:30 - 05.04.2021 12:45","1447","0"
"05.04.2021 12:45 - 05.04.2021 13:00","1433","0"
"05.04.2021 13:00 - 05.04.2021 13:15","1370","0"
"05.04.2021 13:15 - 05.04.2021 13:30","1352","0"
"05.04.2021 13:30 - 05.04.2021 13:45","1352","0"
"05.04.2021 13:45 - 05.04.2021 14:00","1355","0"
"05.04.2021 14:00 - 05.04.2021 14:15","1369","0"
"05.04.2021 14:15 - 05.04.2021 14:30","1373","0"
"05.04.2021 14:30 - 05.04.2021 14:45","1373","0"
"05.04.2021 14:45 - 05.04.2021 15:00","1380","0"
"05.04.2021 15:00 - 05.04.2021 15:15","1416","0"
"05.04.2021 15:15 - 05.04.2021 15:30","1426","0"
"05.04.2021 15:30 - 05.04.2021 15:45","1426","0"
"05.04.2021 15:45 - 05.04.2021 16:00","1428","0"
"05.04.2021 16:00 - 05.04.2021 16:15","1442","0"
"05.04.2021 16:15 - 05.04.2021 16:30","1447","0"
"05.04.2021 16:30 - 05.04.2021 16:45","1447","0"
"05.04.2021 16:45 - 05.04.2021 17:00","1447","0"
"05.04.2021 17:00 - 05.04.2021 17:15","1447","0"
"05.04.2021 17:15 - 05.04.2021 17:30","1447","0"
"05.04.2021 17:30 - 05.04.2021 17:45","1447","0"
"05.04.2021 17:45 - 05.04.2021 18:00","1447","0"
"05.04.2021 18:00 - 05.04.2021 18:15","1447","0"
"05.04.2021 18:15 - 05.04.2021 18:30","1447","0"
"05.04.2021 18:30 - 05.04.2021 18:45","1447","0"
"05.04.2021 18:45 - 05.04.2021 19:00","1447","0"
"05.04.2021 19:00 - 05.04.2021 19:15","1447","0"
"05.04.2021 19:15 - 05.04.2021 19:30","1447","0"
"05.04.2021 19:30 - 05.04.2021 19:45","1447","0"
"05.04.2021 19:45 - 05.04.2021 20:00","1404","0"
"05.04.2021 20:00 - 05.04.2021 20:15","1214","0"
"05.04.2021 20:15 - 05.04.2021 20:30","1162","0"
"05.04.2021 20:30 - 05.04.2021 20:45","1162","0"
"05.04.2021 20:45 - 05.04.2021 21:00","1206","0"
"05.04.2021 21:00 - 05.04.2021 21:15","1395","0"
"05.04.2021 21:15 - 05.04.2021 21:30","1447","0"
"05.04.2021 21:30 - 05.04.2021 21:45","1447","0"
"05.04.2021 21:45 - 05.04.2021 22:00","1399","0"
"05.04.2021 22:00 - 05.04.2021 22:15","1189","0"
"05.04.2021 22:15 - 05.04.2021 22:30","1132","0"
"05.04.2021 22:30 - 05.04.2021 22:45","1132","0"
"05.04.2021 22:45 - 05.04.2021 23:00","1177","0"
"05.04.2021 23:00 - 05.04.2021 23:15","1375","0"
"05.04.2021 23:15 - 05.04.2021 23:30","1430","0"
"05.04.2021 23:30 - 05.04.2021 23:45","1430","0"
"05.04.2021 23:45 - 06.04.2021 00:00","1432","0"
"06.04.2021 00:00 - 06.04.2021 00:15","1442","0"
"06.04.2021 00:15 - 06.04.2021 00:30","1446","0"
"06.04.2021 00:30 - 06.04.2021 00:45","1446","0"
"06.04.2021 00:45 - 06.04.2021 01:00","1446","0"
"06.04.2021 01:00 - 06.04.2021 01:15","1447","0"
"06.04.2021 01:15 - 06.04.2021 01:30","1447","0"
"06.04.2021 01:30 - 06.04.2021 01:45","1447","0"
"06.04.2021 01:45 - 06.04.2021 02:00","1418","0"
"06.04.2021 02:00 - 06.04.2021 02:15","1289","0"
"06.04.2021 02:15 - 06.04.2021 02:30","1253","0"
"06.04.2021 02:30 - 06.04.2021 02:45","1253","0"
"06.04.2021 02:45 - 06.04.2021 03:00","1209","0"
"06.04.2021 03:00 - 06.04.2021 03:15","1015","0"
"06.04.2021 03:15 - 06.04.2021 03:30","962","0"
"06.04.2021 03:30 - 06.04.2021 03:45","962","0"
"06.04.2021 03:45 - 06.04.2021 04:00","931","0"
"06.04.2021 04:00 - 06.04.2021 04:15","794","0"
"06.04.2021 04:15 - 06.04.2021 04:30","756","0"
"06.04.2021 04:30 - 06.04.2021 04:45","755","0"
"06.04.2021 04:45 - 06.04.2021 05:00","708","0"
"06.04.2021 05:00 - 06.04.2021 05:15","503","0"
"06.04.2021 05:15 - 06.04.2021 05:30","447","0"
"06.04.2021 05:30 - 06.04.2021 05:45","447","0"
"06.04.2021 05:45 - 06.04.2021 06:00","401","0"
"06.04.2021 06:00 - 06.04.2021 06:15","199","0"
"06.04.2021 06:15 - 06.04.2021 06:30","144","0"
"06.04.2021 06:30 - 06.04.2021 06:45","144","0"
"06.04.2021 06:45 - 06.04.2021 07:00","97","0"
"06.04.2021 07:00 - 06.04.2021 07:15","0","107"
"06.04.2021 07:15 - 06.04.2021 07:30","0","162"
"06.04.2021 07:30 - 06.04.2021 07:45","0","162"
"06.04.2021 07:45 - 06.04.2021 08:00","0","157"
"06.04.2021 08:00 - 06.04.2021 08:15","0","135"
"06.04.2021 08:15 - 06.04.2021 08:30","0","129"
"06.04.2021 08:30 - 06.04.2021 08:45","0","128"
"06.04.2021 08:45 - 06.04.2021 09:00","0","92"
"06.04.2021 09:00 - 06.04.2021 09:15","73","0"
"06.04.2021 09:15 - 06.04.2021 09:30","118","0"
"06.04.2021 09:30 - 06.04.2021 09:45","118","0"
"06.04.2021 09:45 - 06.04.2021 10:00","71","0"
"06.04.2021 10:00 - 06.04.2021 10:15","0","133"
"06.04.2021 10:15 - 06.04.2021 10:30","0","188"
"06.04.2021 10:30 - 06.04.2021 10:45","0","187"
"06.04.2021 10:45 - 06.04.2021 11:00","0","189"
"06.04.2021 11:00 - 06.04.2021 11:15","0","197"
"06.04.2021 11:15 - 06.04.2021 11:30","0","200"
"06.04.2021 11:30 - 06.04.2021 11:45","0","200"
"06.04.2021 11:45 - 06.04.2021 12:00","0","200"
"06.04.2021 12:00 - 06.04.2021 12:15","0","200"
"06.04.2021 12:15 - 06.04.2021 12:30","0","200"
"06.04.2021 12:30 - 06.04.2021 12:45","0","199"
"06.04.2021 12:45 - 06.04.2021 13:00","0","200"
"06.04.2021 13:00 - 06.04.2021 13:15","0","200"
"06.04.2021 13:15 - 06.04.2021 13:30","0","200"
"06.04.2021 13:30 - 06.04.2021 13:45","0","200"
"06.04.2021 13:45 - 06.04.2021 14:00","0","199"
"06.04.2021 14:00 - 06.04.2021 14:15","0","192"
"06.04.2021 14:15 - 06.04.2021 14:30","0","190"
"06.04.2021 14:30 - 06.04.2021 14:45","0","190"
"06.04.2021 14:45 - 06.04.2021 15:00","0","190"
"06.04.2021 15:00 - 06.04.2021 15:15","0","190"
"06.04.2021 15:15 - 06.04.2021 15:30","0","190"
"06.04.2021 15:30 - 06.04.2021 15:45","0","190"
"06.04.2021 15:45 - 06.04.2021 16:00","0","190"
"06.04.2021 16:00 - 06.04.2021 16:15","0","190"
"06.04.2021 16:15 - 06.04.2021 16:30","0","190"
"06.04.2021 16:30 - 06.04.2021 16:45","0","85"
"06.04.2021 16:45 - 06.04.2021 17:00","0","0"
"06.04.2021 17:00 - 06.04.2021 17:15","0","0"
"06.04.2021 17:15 - 06.04.2021 17:30","0","0"
"06.04.2021 17:30 - 06.04.2021 17:45","0","0"
"06.04.2021 17:45 - 06.04.2021 18:00","0","0"
"06.04.2021 18:00 - 06.04.2021 18:15","0","0"
"06.04.2021 18:15 - 06.04.2021 18:30","0","0"
"06.04.2021 18:30 - 06.04.2021 18:45","0","0"
"06.04.2021 18:45 - 06.04.2021 19:00","0","0"
"06.04.2021 19:00 - 06.04.2021 19:15","0","0"
"06.04.2021 19:15 - 06.04.2021 19:30","0","0"
"06.04.2021 19:30 - 06.04.2021 19:45","0","0"
"06.04.2021 19:45 - 06.04.2021 20:00","0","0"
"06.04.2021 20:00 - 06.04.2021 20:15","0","0"
"06.04.2021 20:15 - 06.04.2021 20:30","0","0"
"06.04.2021 20:30 - 06.04.2021 20:45","0","0"
"06.04.2021 20:45 - 06.04.2021 21:00","0","0"
"06.04.2021 21:00 - 06.04.2021 21:15","0","0"
"06.04.2021 21:15 - 06.04.2021 21:30","0","0"
"06.04.2021 21:30 - 06.04.2021 21:45","0","0"
"06.04.2021 21:45 - 06.04.2021 22:00","0","0"
"06.04.2021 22:00 - 06.04.2021 22:15","0","0"
"06.04.2021 22:15 - 06.04.2021 22:30","0","0"
"06.04.2021 22:30 - 06.04.2021 22:45","0","0"
"06.04.2021 22:45 - 06.04.2021 23:00","0","0"
"06.04.2021 23:00 - 06.04.2021 23:15","0","0"
"06.04.2021 23:15 - 06.04.2021 23:30","0","0"
"06.04.2021 23:30 - 06.04.2021 23:45","0","0"
"06.04.2021 23:45 - 07.04.2021 00:00","0","0"
"07.04.2021 00:00 - 07.04.2021 00:15","0","0"
"07.04.2021 00:15 - 07.04.2021 00:30","0","0"
"07.04.2021 00:30 - 07.04.2021 00:45","0","0"
"07.04.2021 00:45 - 07.04.2021 01:00","0","0"
"07.04.2021 01:00 - 07.04.2021 01:15","0","0"
"07.04.2021 01:15 - 07.04.2021 01:30","0","0"
"07.04.2021 01:30 - 07.04.2021 01:45","0","0"
"07.04.2021 01:45 - 07.04.2021 02:00","0","0"
"07.04.2021 02:00 - 07.04.2021 02:15","0","0"
"07.04.2021 02:15 - 07.04.2021 02:30","0","0"
"07.04.2021 02:30 - 07.04.2021 02:45","0","0"
"07.04.2021 02:45 - 07.04.2021 03:00","0","0"
"07.04.2021 03:00 - 07.04.2021 03:15","0","0"
"07.04.2021 03:15 - 07.04.2021 03:30","0","0"
"07.04.2021 03:30 - 07.04.2021 03:45","0","0"
"07.04.2021 03:45 - 07.04.2021 04:00","0","0"
"07.04.2021 04:00 - 07.04.2021 04:15","0","0"
"07.04.2021 04:15 - 07.04.2021 04:30","0","0"
"07.04.2021 04:30 - 07.04.2021 04:45","0","0"
"07.04.2021 04:45 - 07.04.2021 05:00","0","0"
"07.04.2021 05:00 - 07.04.2021 05:15","0","0"
"07.04.2021 05:15 - 07.04.2021 05:30","0","0"
"07.04.2021 05:30 - 07.04.2021 05:45","0","0"
"07.04.2021 05:45 - 07.04.2021 06:00","0","0"
"07.04.2021 06:00 - 07.04.2021 06:15","0","0"
"07.04.2021 06:15 - 07.04.2021 06:30","0","0"
"07.04.2021 06:30 - 07.04.2021 06:45","0","0"
"07.04.2021 06:45 - 07.04.2021 07:00","0","0"
"07.04.2021 07:00 - 07.04.2021 07:15","0","0"
"07.04.2021 07:15 - 07.04.2021 07:30","0","0"
"07.04.2021 07:30 - 07.04.2021 07:45","0","0"
"07.04.2021 07:45 - 07.04.2021 08:00","0","0"
"07.04.2021 08:00 - 07.04.2021 08:15","0","0"
"07.04.2021 08:15 - 07.04.2021 08:30","0","0"
"07.04.2021 08:30 - 07.04.2021 08:45","0","0"
"07.04.2021 08:45 - 07.04.2021 09:00","0","0"
"07.04.2021 09:00 - 07.04.2021 09:15","0","0"
"07.04.2021 09:15 - 07.04.2021 09:30","0","0"
"07.04.2021 09:30 - 07.04.2021 09:45","0","0"
"07.04.2021 09:45 - 07.04.2021 10:00","0","0"
"07.04.2021 10:00 - 07.04.2021 10:15","0","0"
"07.04.2021 10:15 - 07.04.2021 10:30","0","0"
"07.04.2021 10:30 - 07.04.2021 10:45","0","0"
"07.04.2021 10:45 - 07.04.2021 11:00","0","0"
"07.04.2021 11:00 - 07.04.2021 11:15","0","0"
"07.04.2021 11:15 - 07.04.2021 11:30","0","0"
"07.04.2021 11:30 - 07.04.2021 11:45","0","0"
"07.04.2021 11:45 - 07.04.2021 12:00","0","0"
"07.04.2021 12:00 - 07.04.2021 12:15","0","0"
"07.04.2021 12:15 - 07.04.2021 12:30","0","0"
"07.04.2021 12:30 - 07.04.2021 12:45","0","0"
"07.04.2021 12:45 - 07.04.2021 13:00","0","0"
"07.04.2021 13:00 - 07.04.2021 13:15","0","0"
"07.04.2021 13:15 - 07.04.2021 13:30","0","0"
"07.04.2021 13:30 - 07.04.2021 13:45","0","0"
"07.04.2021 13:45 - 07.04.2021 14:00","0","0"
"07.04.2021 14:00 - 07.04.2021 14:15","0","0"
"07.04.2021 14:15 - 07.04.2021 14:30","0","0"
"07.04.2021 14:30 - 07.04.2021 14:45","0","0"
"07.04.2021 14:45 - 07.04.2021 15:00","0","0"
"07.04.2021 15:00 - 07.04.2021 15:15","0","0"
"07.04.2021 15:15 - 07.04.2021 15:30","0","0"
"07.04.2021 15:30 - 07.04.2021 15:45","0","0"
"07.04.2021 15:45 - 07.04.2021 16:00","0","0"
"07.04.2021 16:00 - 07.04.2021 16:15","0","0"
"07.04.2021 16:15 - 07.04.2021 16:30","0","0"
"07.04.2021 16:30 - 07.04.2021 16:45","0","0"
"07.04.2021 16:45 - 07.04.2021 17:00","0","0"
"07.04.2021 17:00 - 07.04.2021 17:15","0","0"
"07.04.2021 17:15 - 07.04.2021 17:30","0","0"
"07.04.2021 17:30 - 07.04.2021 17:45","0","0"
"07.04.2021 17:45 - 07.04.2021 18:00","0","0"
"07.04.2021 18:00 - 07.04.2021 18:15","0","0"
"07.04.2021 18:15 - 07.04.2021 18:30","0","0"
"07.04.2021 18:30 - 07.04.2021 18:45","0","0"
"07.04.2021 18:45 - 07.04.2021 19:00","0","0"
"07.04.2021 19:00 - 07.04.2021 19:15","0","0"
"07.04.2021 19:15 - 07.04.2021 19:30","0","0"
"07.04.2021 19:30 - 07.04.2021 19:45","0","0"
"07.04.2021 19:45 - 07.04.2021 20:00","0","0"
"07.04.2021 20:00 - 07.04.2021 20:15","0","0"
"07.04.2021 20:15 - 07.04.2021 20:30","0","0"
"07.04.2021 20:30 - 07.04.2021 20:45","0","0"
"07.04.2021 20:45 - 07.04.2021 21:00","0","0"
"07.04.2021 21:00 - 07.04.2021 21:15","0","0"
"07.04.2021 21:15 - 07.04.2021 21:30","0","0"
"07.04.2021 21:30 - 07.04.2021 21:45","0","0"
"07.04.2021 21:45 - 07.04.2021 22:00","0","0"
"07.04.2021 22:00 - 07.04.2021 22:15","0","0"
"07.04.2021 22:15 - 07.04.2021 22:30","0","0"
"07.04.2021 22:30 - 07.04.2021 22:45","0","0"
"07.04.2021 22:45 - 07.04.2021 23:00","0","0"
"07.04.2021 23:00 - 07.04.2021 23:15","0","0"
"07.04.2021 23:15 - 07.04.2021 23:30","0","0"
"07.04.2021 23:30 - 07.04.2021 23:45","0","0"
"07.04.2021 23:45 - 08.04.2021 00:00","0","0"
"08.04.2021 00:00 - 08.04.2021 00:15","0","0"
"08.04.2021 00:15 - 08.04.2021 00:30","0","0"
"08.04.2021 00:30 - 08.04.2021 00:45","0","0"
"08.04.2021 00:45 - 08.04.2021 01:00","0","0"
"08.04.2021 01:00 - 08.04.2021 01:15","0","0"
"08.04.2021 01:15 - 08.04.2021 01:30","0","0"
"08.04.2021 01:30 - 08.04.2021 01:45","0","0"
"08.04.2021 01:45 - 08.04.2021 02:00","0","0"
"08.04.2021 02:00 - 08.04.2021 02:15","0","0"
"08.04.2021 02:15 - 08.04.2021 02:30","0","0"
"08.04.2021 02:30 - 08.04.2021 02:45","0","0"
"08.04.2021 02:45 - 08.04.2021 03:00","0","0"
"08.04.2021 03:00 - 08.04.2021 03:15","0","0"
"08.04.2021 03:15 - 08.04.2021 03:30","0","0"
"08.04.2021 03:30 - 08.04.2021 03:45","0","0"
"08.04.2021 03:45 - 08.04.2021 04:00","0","0"
"08.04.2021 04:00 - 08.04.2021 04:15","0","0"
"08.04.2021 04:15 - 08.04.2021 04:30","0","0"
"08.04.2021 04:30 - 08.04.2021 04:45","0","0"
"08.04.2021 04:45 - 08.04.2021 05:00","0","0"
"08.04.2021 05:00 - 08.04.2021 05:15","0","0"
"08.04.2021 05:15 - 08.04.2021 05:30","0","0"
"08.04.2021 05:30 - 08.04.2021 05:45","0","0"
"08.04.2021 05:45 - 08.04.2021 06:00","0","0"
"08.04.2021 06:00 - 08.04.2021 06:15","0","0"
"08.04.2021 06:15 - 08.04.2021 06:30","0","0"
"08.04.2021 06:30 - 08.04.2021 06:45","0","0"
"08.04.2021 06:45 - 08.04.2021 07:00","0","0"
"08.04.2021 07:00 - 08.04.2021 07:15","0","0"
"08.04.2021 07:15 - 08.04.2021 07:30","0","0"
"08.04.2021 07:30 - 08.04.2021 07:45","0","0"
"08.04.2021 07:45 - 08.04.2021 08:00","0","0"
"08.04.2021 08:00 - 08.04.2021 08:15","0","0"
"08.04.2021 08:15 - 08.04.2021 08:30","0","0"
"08.04.2021 08:30 - 08.04.2021 08:45","0","0"
"08.04.2021 08:45 - 08.04.2021 09:00","0","0"
"08.04.2021 09:00 - 08.04.2021 09:15","0","0"
"08.04.2021 09:15 - 08.04.2021 09:30","0","0"
"08.04.2021 09:30 - 08.04.2021 09:45","0","0"
"08.04.2021 09:45 - 08.04.2021 10:00","0","0"
"08.04.2021 10:00 - 08.04.2021 10:15","0","0"
"08.04.2021 10:15 - 08.04.2021 10:30","0","0"
"08.04.2021 10:30 - 08.04.2021 10:45","0","0"
"08.04.2021 10:45 - 08.04.2021 11:00","0","0"
"08.04.2021 11:00 - 08.04.2021 11:15","0","0"
"08.04.2021 11:15 - 08.04.2021 11:30","0","0"
"08.04.2021 11:30 - 08.04.2021 11:45","0","0"
"08.04.2021 11:45 - 08.04.2021 12:00","0","0"
"08.04.2021 12:00 - 08.04.2021 12:15","0","0"
"08.04.2021 12:15 - 08.04.2021 12:30","0","0"
"08.04.2021 12:30 - 08.04.2021 12:45","0","0"
"08.04.2021 12:45 - 08.04.2021 13:00","0","0"
"08.04.2021 13:00 - 08.04.2021 13:15","0","0"
"08.04.2021 13:15 - 08.04.2021 13:30","0","0"
"08.04.2021 13:30 - 08.04.2021 13:45","0","0"
"08.04.2021 13:45 - 08.04.2021 14:00","0","0"
"08.04.2021 14:00 - 08.04.2021 14:15","0","0"
"08.04.2021 14:15 - 08.04.2021 14:30","0","0"
"08.04.2021 14:30 - 08.04.2021 14:45","0","0"
"08.04.2021 14:45 - 08.04.2021 15:00","0","0"
"08.04.2021 15:00 - 08.04.2021 15:15","0","0"
"08.04.2021 15:15 - 08.04.2021 15:30","0","0"
"08.04.2021 15:30 - 08.04.2021 15:45","0","0"
"08.04.2021 15:45 - 08.04.2021 16:00","0","0"
"08.04.2021 16:00 - 08.04.2021 16:15","0","0"
"08.04.2021 16:15 - 08.04.2021 16:30","0","0"
"08.04.2021 16:30 - 08.04.2021 16:45","0","0"
"08.04.2021 16:45 - 08.04.2021 17:00","0","0"
"08.04.2021 17:00 - 08.04.2021 17:15","0","0"
"08.04.2021 17:15 - 08.04.2021 17:30","0","0"
"08.04.2021 17:30 - 08.04.2021 17:45","1","0"
"08.04.2021 17:45 - 08.04.2021 18:00","0","0"
