"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Norway (NO)","05.01.2021 03:00 - 05.01.2021 04:00 (CET/CEST)","n/e","n/e","n/e","93","n/e","n/e","n/e","n/e","n/e","1216","","1113","18466","n/e","n/e","0","37","n/e","19","n/e","569"
"Norway (NO)","05.01.2021 04:00 - 05.01.2021 05:00 (CET/CEST)","n/e","n/e","n/e","94","n/e","n/e","n/e","n/e","n/e","1201","","1110","19041","n/e","n/e","0","33","n/e","21","n/e","506"
"Norway (NO)","05.01.2021 05:00 - 05.01.2021 06:00 (CET/CEST)","n/e","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e","1272","","1112","19644","n/e","n/e","0","31","n/e","22","n/e","550"
"Norway (NO)","05.01.2021 06:00 - 05.01.2021 07:00 (CET/CEST)","n/e","n/e","n/e","79","n/e","n/e","n/e","n/e","n/e","1484","","1116","20992","n/e","n/e","0","32","n/e","21","n/e","528"
"Norway (NO)","05.01.2021 07:00 - 05.01.2021 08:00 (CET/CEST)","n/e","n/e","n/e","79","n/e","n/e","n/e","n/e","n/e","1550","","1126","22174","n/e","n/e","0","42","n/e","23","n/e","614"
"Norway (NO)","05.01.2021 08:00 - 05.01.2021 09:00 (CET/CEST)","n/e","n/e","n/e","79","n/e","n/e","n/e","n/e","n/e","1539","","1121","22403","n/e","n/e","0","35","n/e","24","n/e","605"
"Norway (NO)","05.01.2021 09:00 - 05.01.2021 10:00 (CET/CEST)","n/e","n/e","n/e","78","n/e","n/e","n/e","n/e","n/e","1548","","1124","22718","n/e","n/e","0","40","n/e","24","n/e","557"
"Norway (NO)","05.01.2021 10:00 - 05.01.2021 11:00 (CET/CEST)","n/e","n/e","n/e","87","n/e","n/e","n/e","n/e","n/e","1633","","1139","22694","n/e","n/e","0","61","n/e","24","n/e","546"
"Norway (NO)","05.01.2021 11:00 - 05.01.2021 12:00 (CET/CEST)","n/e","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e","1611","","1142","22713","n/e","n/e","0","62","n/e","25","n/e","456"
"Norway (NO)","05.01.2021 12:00 - 05.01.2021 13:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1653","","1139","22714","n/e","n/e","0","63","n/e","25","n/e","454"
"Norway (NO)","05.01.2021 13:00 - 05.01.2021 14:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","1670","","1142","22739","n/e","n/e","0","60","n/e","25","n/e","468"
"Norway (NO)","05.01.2021 14:00 - 05.01.2021 15:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1697","","1147","22551","n/e","n/e","0","61","n/e","25","n/e","433"
"Norway (NO)","05.01.2021 15:00 - 05.01.2021 16:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1628","","1151","22736","n/e","n/e","0","61","n/e","25","n/e","390"
"Norway (NO)","05.01.2021 16:00 - 05.01.2021 17:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1606","","1150","22977","n/e","n/e","0","61","n/e","25","n/e","393"
"Norway (NO)","05.01.2021 17:00 - 05.01.2021 18:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","1655","","1137","22974","n/e","n/e","0","61","n/e","25","n/e","390"
"Norway (NO)","05.01.2021 18:00 - 05.01.2021 19:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","1771","","1147","22678","n/e","n/e","0","59","n/e","25","n/e","393"
"Norway (NO)","05.01.2021 19:00 - 05.01.2021 20:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","1785","","1142","22868","n/e","n/e","0","55","n/e","24","n/e","401"
"Norway (NO)","05.01.2021 20:00 - 05.01.2021 21:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","1787","","1146","22610","n/e","n/e","0","58","n/e","23","n/e","393"
"Norway (NO)","05.01.2021 21:00 - 05.01.2021 22:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","1736","","1148","22100","n/e","n/e","0","58","n/e","23","n/e","297"
"Norway (NO)","05.01.2021 22:00 - 05.01.2021 23:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1605","","1137","21572","n/e","n/e","0","61","n/e","24","n/e","224"
"Norway (NO)","05.01.2021 23:00 - 06.01.2021 00:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","1414","","1136","20533","n/e","n/e","0","63","n/e","25","n/e","241"
"Norway (NO)","06.01.2021 00:00 - 06.01.2021 01:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","1294","","1113","19285","n/e","n/e","0","64","n/e","27","n/e","272"
"Norway (NO)","06.01.2021 01:00 - 06.01.2021 02:00 (CET/CEST)","n/e","n/e","n/e","103","n/e","n/e","n/e","n/e","n/e","1284","","1112","18897","n/e","n/e","0","61","n/e","23","n/e","280"
"Norway (NO)","06.01.2021 02:00 - 06.01.2021 03:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1280","","1110","18567","n/e","n/e","0","59","n/e","24","n/e","354"
"Norway (NO)","06.01.2021 03:00 - 06.01.2021 04:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1292","","1109","18686","n/e","n/e","0","59","n/e","22","n/e","305"
"Norway (NO)","06.01.2021 04:00 - 06.01.2021 05:00 (CET/CEST)","n/e","n/e","n/e","79","n/e","n/e","n/e","n/e","n/e","1315","","1106","18952","n/e","n/e","0","59","n/e","21","n/e","224"
"Norway (NO)","06.01.2021 05:00 - 06.01.2021 06:00 (CET/CEST)","n/e","n/e","n/e","79","n/e","n/e","n/e","n/e","n/e","1374","","1113","19427","n/e","n/e","0","62","n/e","22","n/e","228"
"Norway (NO)","06.01.2021 06:00 - 06.01.2021 07:00 (CET/CEST)","n/e","n/e","n/e","79","n/e","n/e","n/e","n/e","n/e","1467","","1119","20402","n/e","n/e","0","59","n/e","22","n/e","243"
"Norway (NO)","06.01.2021 07:00 - 06.01.2021 08:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1569","","1123","21738","n/e","n/e","0","60","n/e","29","n/e","271"
"Norway (NO)","06.01.2021 08:00 - 06.01.2021 09:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1557","","1125","22002","n/e","n/e","0","60","n/e","31","n/e","352"
"Norway (NO)","06.01.2021 09:00 - 06.01.2021 10:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1630","","1124","22213","n/e","n/e","0","60","n/e","29","n/e","443"
"Norway (NO)","06.01.2021 10:00 - 06.01.2021 11:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1651","","1116","22213","n/e","n/e","0","60","n/e","28","n/e","500"
"Norway (NO)","06.01.2021 11:00 - 06.01.2021 12:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1652","","1117","22310","n/e","n/e","0","65","n/e","26","n/e","485"
"Norway (NO)","06.01.2021 12:00 - 06.01.2021 13:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1707","","1122","22323","n/e","n/e","0","60","n/e","27","n/e","481"
"Norway (NO)","06.01.2021 13:00 - 06.01.2021 14:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1689","","1129","22263","n/e","n/e","0","62","n/e","28","n/e","475"
"Norway (NO)","06.01.2021 14:00 - 06.01.2021 15:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1645","","1131","22428","n/e","n/e","0","50","n/e","28","n/e","466"
"Norway (NO)","06.01.2021 15:00 - 06.01.2021 16:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1651","","1133","22540","n/e","n/e","0","50","n/e","28","n/e","552"
"Norway (NO)","06.01.2021 16:00 - 06.01.2021 17:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","1661","","1134","22546","n/e","n/e","0","50","n/e","28","n/e","545"
"Norway (NO)","06.01.2021 17:00 - 06.01.2021 18:00 (CET/CEST)","n/e","n/e","n/e","95","n/e","n/e","n/e","n/e","n/e","1713","","1120","22507","n/e","n/e","0","50","n/e","28","n/e","579"
"Norway (NO)","06.01.2021 18:00 - 06.01.2021 19:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1715","","1115","22583","n/e","n/e","0","58","n/e","27","n/e","655"
"Norway (NO)","06.01.2021 19:00 - 06.01.2021 20:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1736","","1110","22678","n/e","n/e","0","57","n/e","27","n/e","714"
"Norway (NO)","06.01.2021 20:00 - 06.01.2021 21:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1739","","1110","22576","n/e","n/e","0","62","n/e","28","n/e","806"
"Norway (NO)","06.01.2021 21:00 - 06.01.2021 22:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1731","","1111","21912","n/e","n/e","0","58","n/e","27","n/e","896"
"Norway (NO)","06.01.2021 22:00 - 06.01.2021 23:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1684","","1104","21593","n/e","n/e","0","60","n/e","27","n/e","932"
"Norway (NO)","06.01.2021 23:00 - 07.01.2021 00:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1533","","1098","20946","n/e","n/e","0","64","n/e","28","n/e","938"
"Norway (NO)","07.01.2021 00:00 - 07.01.2021 01:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1360","","1112","20055","n/e","n/e","0","60","n/e","31","n/e","987"
"Norway (NO)","07.01.2021 01:00 - 07.01.2021 02:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1332","","1111","19960","n/e","n/e","0","59","n/e","32","n/e","1015"
"Norway (NO)","07.01.2021 02:00 - 07.01.2021 03:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1334","","1108","19660","n/e","n/e","0","63","n/e","30","n/e","1104"
"Norway (NO)","07.01.2021 03:00 - 07.01.2021 04:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1337","","1111","19738","n/e","n/e","0","62","n/e","30","n/e","1138"
"Norway (NO)","07.01.2021 04:00 - 07.01.2021 05:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1339","","1106","20042","n/e","n/e","0","62","n/e","30","n/e","1194"
"Norway (NO)","07.01.2021 05:00 - 07.01.2021 06:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1447","","1104","20443","n/e","n/e","0","64","n/e","28","n/e","1236"
"Norway (NO)","07.01.2021 06:00 - 07.01.2021 07:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1595","","1104","21264","n/e","n/e","0","61","n/e","26","n/e","1152"
"Norway (NO)","07.01.2021 07:00 - 07.01.2021 08:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1660","","1111","21713","n/e","n/e","0","60","n/e","25","n/e","1060"
"Norway (NO)","07.01.2021 08:00 - 07.01.2021 09:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1657","","1096","22152","n/e","n/e","0","63","n/e","25","n/e","1030"
"Norway (NO)","07.01.2021 09:00 - 07.01.2021 10:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1679","","1097","22511","n/e","n/e","0","65","n/e","25","n/e","1070"
"Norway (NO)","07.01.2021 10:00 - 07.01.2021 11:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1680","","1097","22559","n/e","n/e","0","66","n/e","26","n/e","1088"
"Norway (NO)","07.01.2021 11:00 - 07.01.2021 12:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1684","","1105","22675","n/e","n/e","0","58","n/e","26","n/e","1068"
"Norway (NO)","07.01.2021 12:00 - 07.01.2021 13:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1686","","1118","22718","n/e","n/e","0","64","n/e","28","n/e","987"
"Norway (NO)","07.01.2021 13:00 - 07.01.2021 14:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1660","","1116","22597","n/e","n/e","0","64","n/e","28","n/e","923"
"Norway (NO)","07.01.2021 14:00 - 07.01.2021 15:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1655","","1116","22562","n/e","n/e","0","62","n/e","28","n/e","898"
"Norway (NO)","07.01.2021 15:00 - 07.01.2021 16:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1655","","1118","22436","n/e","n/e","0","56","n/e","28","n/e","872"
"Norway (NO)","07.01.2021 16:00 - 07.01.2021 17:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1642","","1117","22259","n/e","n/e","0","54","n/e","28","n/e","824"
"Norway (NO)","07.01.2021 17:00 - 07.01.2021 18:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1602","","1117","22077","n/e","n/e","0","56","n/e","29","n/e","799"
"Norway (NO)","07.01.2021 18:00 - 07.01.2021 19:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1552","","1113","21992","n/e","n/e","0","54","n/e","29","n/e","757"
"Norway (NO)","07.01.2021 19:00 - 07.01.2021 20:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1563","","1115","22119","n/e","n/e","0","56","n/e","29","n/e","738"
"Norway (NO)","07.01.2021 20:00 - 07.01.2021 21:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1560","","1116","21912","n/e","n/e","0","53","n/e","30","n/e","777"
"Norway (NO)","07.01.2021 21:00 - 07.01.2021 22:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1648","","1113","21945","n/e","n/e","0","50","n/e","30","n/e","845"
"Norway (NO)","07.01.2021 22:00 - 07.01.2021 23:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1646","","1111","21486","n/e","n/e","0","52","n/e","30","n/e","878"
"Norway (NO)","07.01.2021 23:00 - 08.01.2021 00:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1632","","1109","20804","n/e","n/e","0","54","n/e","30","n/e","904"
"Norway (NO)","08.01.2021 00:00 - 08.01.2021 01:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1375","","1107","19292","n/e","n/e","0","54","n/e","30","n/e","906"
"Norway (NO)","08.01.2021 01:00 - 08.01.2021 02:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1132","","1104","19187","n/e","n/e","0","54","n/e","30","n/e","880"
"Norway (NO)","08.01.2021 02:00 - 08.01.2021 03:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1141","","1105","19188","n/e","n/e","0","52","n/e","31","n/e","894"
"Norway (NO)","08.01.2021 03:00 - 08.01.2021 04:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1150","","1108","19201","n/e","n/e","0","56","n/e","31","n/e","851"
"Norway (NO)","08.01.2021 04:00 - 08.01.2021 05:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1182","","1108","19338","n/e","n/e","0","53","n/e","31","n/e","841"
"Norway (NO)","08.01.2021 05:00 - 08.01.2021 06:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1410","","1107","19635","n/e","n/e","0","57","n/e","30","n/e","825"
"Norway (NO)","08.01.2021 06:00 - 08.01.2021 07:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1680","","1106","20724","n/e","n/e","0","58","n/e","30","n/e","762"
"Norway (NO)","08.01.2021 07:00 - 08.01.2021 08:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1695","","1109","21766","n/e","n/e","0","54","n/e","29","n/e","718"
"Norway (NO)","08.01.2021 08:00 - 08.01.2021 09:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1694","","1114","22242","n/e","n/e","0","55","n/e","26","n/e","659"
"Norway (NO)","08.01.2021 09:00 - 08.01.2021 10:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1710","","1098","22309","n/e","n/e","0","52","n/e","24","n/e","582"
"Norway (NO)","08.01.2021 10:00 - 08.01.2021 11:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1721","","1100","22538","n/e","n/e","0","52","n/e","25","n/e","514"
"Norway (NO)","08.01.2021 11:00 - 08.01.2021 12:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1732","","1098","22853","n/e","n/e","0","53","n/e","25","n/e","428"
"Norway (NO)","08.01.2021 12:00 - 08.01.2021 13:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1762","","1098","22943","n/e","n/e","0","39","n/e","25","n/e","388"
"Norway (NO)","08.01.2021 13:00 - 08.01.2021 14:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1696","","1095","22559","n/e","n/e","0","38","n/e","24","n/e","371"
"Norway (NO)","08.01.2021 14:00 - 08.01.2021 15:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1704","","1081","22556","n/e","n/e","0","37","n/e","24","n/e","373"
"Norway (NO)","08.01.2021 15:00 - 08.01.2021 16:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1586","","1087","22465","n/e","n/e","0","37","n/e","16","n/e","379"
"Norway (NO)","08.01.2021 16:00 - 08.01.2021 17:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1523","","1093","22567","n/e","n/e","0","39","n/e","16","n/e","410"
"Norway (NO)","08.01.2021 17:00 - 08.01.2021 18:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1523","","1096","22731","n/e","n/e","0","39","n/e","17","n/e","416"
"Norway (NO)","08.01.2021 18:00 - 08.01.2021 19:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1504","","1091","22376","n/e","n/e","0","51","n/e","17","n/e","445"
"Norway (NO)","08.01.2021 19:00 - 08.01.2021 20:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1425","","1083","22226","n/e","n/e","0","52","n/e","17","n/e","457"
"Norway (NO)","08.01.2021 20:00 - 08.01.2021 21:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1378","","1081","21746","n/e","n/e","0","56","n/e","17","n/e","516"
"Norway (NO)","08.01.2021 21:00 - 08.01.2021 22:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1298","","1081","21237","n/e","n/e","0","54","n/e","17","n/e","603"
"Norway (NO)","08.01.2021 22:00 - 08.01.2021 23:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1263","","1072","20544","n/e","n/e","0","55","n/e","18","n/e","623"
"Norway (NO)","08.01.2021 23:00 - 09.01.2021 00:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1012","","1069","20136","n/e","n/e","0","51","n/e","17","n/e","675"
"Norway (NO)","09.01.2021 00:00 - 09.01.2021 01:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1236","","1073","19859","n/e","n/e","0","56","n/e","20","n/e","749"
"Norway (NO)","09.01.2021 01:00 - 09.01.2021 02:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1175","","1070","19703","n/e","n/e","0","57","n/e","22","n/e","834"
"Norway (NO)","09.01.2021 02:00 - 09.01.2021 03:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1128","","1070","19552","n/e","n/e","0","56","n/e","18","n/e","877"
"Norway (NO)","09.01.2021 03:00 - 09.01.2021 04:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1239","","1070","19685","n/e","n/e","0","56","n/e","18","n/e","920"
"Norway (NO)","09.01.2021 04:00 - 09.01.2021 05:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","1239","","1072","19719","n/e","n/e","0","58","n/e","18","n/e","961"
"Norway (NO)","09.01.2021 05:00 - 09.01.2021 06:00 (CET/CEST)","n/e","n/e","n/e","87","n/e","n/e","n/e","n/e","n/e","1214","","1071","19628","n/e","n/e","0","59","n/e","22","n/e","1050"
"Norway (NO)","09.01.2021 06:00 - 09.01.2021 07:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","1247","","1070","19989","n/e","n/e","0","57","n/e","19","n/e","1133"
"Norway (NO)","09.01.2021 07:00 - 09.01.2021 08:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","1450","","1070","20430","n/e","n/e","0","58","n/e","19","n/e","1161"
"Norway (NO)","09.01.2021 08:00 - 09.01.2021 09:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1662","","1072","20824","n/e","n/e","0","57","n/e","21","n/e","1312"
"Norway (NO)","09.01.2021 09:00 - 09.01.2021 10:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1626","","1068","21199","n/e","n/e","0","55","n/e","20","n/e","1497"
"Norway (NO)","09.01.2021 10:00 - 09.01.2021 11:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1680","","1072","21667","n/e","n/e","0","54","n/e","18","n/e","1616"
"Norway (NO)","09.01.2021 11:00 - 09.01.2021 12:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1710","","1070","21767","n/e","n/e","0","56","n/e","19","n/e","1728"
"Norway (NO)","09.01.2021 12:00 - 09.01.2021 13:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1698","","1066","21553","n/e","n/e","0","56","n/e","22","n/e","1774"
"Norway (NO)","09.01.2021 13:00 - 09.01.2021 14:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1691","","1063","21538","n/e","n/e","0","57","n/e","18","n/e","1804"
"Norway (NO)","09.01.2021 14:00 - 09.01.2021 15:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1670","","1064","21461","n/e","n/e","0","61","n/e","20","n/e","1912"
"Norway (NO)","09.01.2021 15:00 - 09.01.2021 16:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1655","","1061","21426","n/e","n/e","0","60","n/e","18","n/e","2027"
"Norway (NO)","09.01.2021 16:00 - 09.01.2021 17:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1694","","1062","21456","n/e","n/e","0","63","n/e","19","n/e","2120"
"Norway (NO)","09.01.2021 17:00 - 09.01.2021 18:00 (CET/CEST)","n/e","n/e","n/e","90","n/e","n/e","n/e","n/e","n/e","1639","","1063","21388","n/e","n/e","0","64","n/e","21","n/e","2221"
"Norway (NO)","09.01.2021 18:00 - 09.01.2021 19:00 (CET/CEST)","n/e","n/e","n/e","100","n/e","n/e","n/e","n/e","n/e","1646","","1075","21361","n/e","n/e","0","61","n/e","20","n/e","2236"
"Norway (NO)","09.01.2021 19:00 - 09.01.2021 20:00 (CET/CEST)","n/e","n/e","n/e","95","n/e","n/e","n/e","n/e","n/e","1580","","1072","21455","n/e","n/e","0","55","n/e","22","n/e","2334"
"Norway (NO)","09.01.2021 20:00 - 09.01.2021 21:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1420","","1071","20824","n/e","n/e","0","55","n/e","18","n/e","2565"
"Norway (NO)","09.01.2021 21:00 - 09.01.2021 22:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1149","","1072","20251","n/e","n/e","0","56","n/e","18","n/e","2473"
"Norway (NO)","09.01.2021 22:00 - 09.01.2021 23:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","993","","1075","19301","n/e","n/e","0","51","n/e","19","n/e","2309"
"Norway (NO)","09.01.2021 23:00 - 10.01.2021 00:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","1018","","1079","18621","n/e","n/e","0","46","n/e","18","n/e","2172"
"Norway (NO)","10.01.2021 00:00 - 10.01.2021 01:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","915","","1057","18430","n/e","n/e","0","43","n/e","18","n/e","2144"
"Norway (NO)","10.01.2021 01:00 - 10.01.2021 02:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","579","","1049","17901","n/e","n/e","0","43","n/e","19","n/e","2056"
"Norway (NO)","10.01.2021 02:00 - 10.01.2021 03:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","565","","1053","17164","n/e","n/e","0","56","n/e","20","n/e","1876"
"Norway (NO)","10.01.2021 03:00 - 10.01.2021 04:00 (CET/CEST)","n/e","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e","504","","1052","16650","n/e","n/e","0","54","n/e","20","n/e","1953"
