"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Denmark (DK)","05.01.2023 10:00 - 05.01.2023 11:00 (CET/CEST)","843","n/e","n/e","458","446","48","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","138","123","1462","1362"
"Denmark (DK)","05.01.2023 11:00 - 05.01.2023 12:00 (CET/CEST)","871","n/e","n/e","504","504","50","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","248","121","1236","1095"
"Denmark (DK)","05.01.2023 12:00 - 05.01.2023 13:00 (CET/CEST)","892","n/e","n/e","513","627","49","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","291","124","1103","865"
"Denmark (DK)","05.01.2023 13:00 - 05.01.2023 14:00 (CET/CEST)","895","n/e","n/e","542","656","50","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","234","125","1007","659"
"Denmark (DK)","05.01.2023 14:00 - 05.01.2023 15:00 (CET/CEST)","871","n/e","n/e","560","641","51","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","143","127","775","470"
"Denmark (DK)","05.01.2023 15:00 - 05.01.2023 16:00 (CET/CEST)","882","n/e","n/e","598","670","53","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","39","131","452","315"
"Denmark (DK)","05.01.2023 16:00 - 05.01.2023 17:00 (CET/CEST)","892","n/e","n/e","618","720","53","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","134","307","194"
"Denmark (DK)","05.01.2023 17:00 - 05.01.2023 18:00 (CET/CEST)","920","n/e","n/e","603","692","54","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","135","272","125"
"Denmark (DK)","05.01.2023 18:00 - 05.01.2023 19:00 (CET/CEST)","918","n/e","n/e","586","652","53","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","138","295","141"
"Denmark (DK)","05.01.2023 19:00 - 05.01.2023 20:00 (CET/CEST)","894","n/e","n/e","580","707","53","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","140","385","189"
"Denmark (DK)","05.01.2023 20:00 - 05.01.2023 21:00 (CET/CEST)","889","n/e","n/e","563","676","53","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","141","455","306"
"Denmark (DK)","05.01.2023 21:00 - 05.01.2023 22:00 (CET/CEST)","873","n/e","n/e","530","695","50","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","139","578","519"
"Denmark (DK)","05.01.2023 22:00 - 05.01.2023 23:00 (CET/CEST)","804","n/e","n/e","399","542","49","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","137","898","770"
"Denmark (DK)","05.01.2023 23:00 - 06.01.2023 00:00 (CET/CEST)","788","n/e","n/e","357","461","48","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","137","1091","1083"
"Denmark (DK)","06.01.2023 00:00 - 06.01.2023 01:00 (CET/CEST)","762","n/e","n/e","239","414","44","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","136","1260","1454"
"Denmark (DK)","06.01.2023 01:00 - 06.01.2023 02:00 (CET/CEST)","740","n/e","n/e","209","412","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","135","1407","1930"
"Denmark (DK)","06.01.2023 02:00 - 06.01.2023 03:00 (CET/CEST)","695","n/e","n/e","189","382","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","132","1549","2479"
"Denmark (DK)","06.01.2023 03:00 - 06.01.2023 04:00 (CET/CEST)","640","n/e","n/e","185","375","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","131","1715","2931"
"Denmark (DK)","06.01.2023 04:00 - 06.01.2023 05:00 (CET/CEST)","596","n/e","n/e","182","374","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","129","1913","3186"
"Denmark (DK)","06.01.2023 05:00 - 06.01.2023 06:00 (CET/CEST)","534","n/e","n/e","191","396","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","130","2014","3232"
"Denmark (DK)","06.01.2023 06:00 - 06.01.2023 07:00 (CET/CEST)","584","n/e","n/e","247","411","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","130","2063","3368"
"Denmark (DK)","06.01.2023 07:00 - 06.01.2023 08:00 (CET/CEST)","630","n/e","n/e","355","413","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","122","2082","3470"
"Denmark (DK)","06.01.2023 08:00 - 06.01.2023 09:00 (CET/CEST)","722","n/e","n/e","283","397","42","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","118","2029","3395"
"Denmark (DK)","06.01.2023 09:00 - 06.01.2023 10:00 (CET/CEST)","739","n/e","n/e","389","400","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4","120","2012","3327"
"Denmark (DK)","06.01.2023 10:00 - 06.01.2023 11:00 (CET/CEST)","706","n/e","n/e","373","399","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","34","114","2026","2464"
"Denmark (DK)","06.01.2023 11:00 - 06.01.2023 12:00 (CET/CEST)","767","n/e","n/e","339","422","42","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","141","114","2054","2010"
"Denmark (DK)","06.01.2023 12:00 - 06.01.2023 13:00 (CET/CEST)","776","n/e","n/e","336","425","46","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","254","125","1978","2081"
"Denmark (DK)","06.01.2023 13:00 - 06.01.2023 14:00 (CET/CEST)","845","n/e","n/e","368","445","47","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","250","124","1749","2218"
"Denmark (DK)","06.01.2023 14:00 - 06.01.2023 15:00 (CET/CEST)","791","n/e","n/e","378","444","47","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","136","124","1736","2351"
"Denmark (DK)","06.01.2023 15:00 - 06.01.2023 16:00 (CET/CEST)","649","n/e","n/e","344","424","47","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","25","125","1667","2414"
"Denmark (DK)","06.01.2023 16:00 - 06.01.2023 17:00 (CET/CEST)","678","n/e","n/e","357","409","48","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","126","1570","2237"
"Denmark (DK)","06.01.2023 17:00 - 06.01.2023 18:00 (CET/CEST)","638","n/e","n/e","375","393","47","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","128","1376","2111"
"Denmark (DK)","06.01.2023 18:00 - 06.01.2023 19:00 (CET/CEST)","645","n/e","n/e","411","385","46","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","125","1564","2113"
"Denmark (DK)","06.01.2023 19:00 - 06.01.2023 20:00 (CET/CEST)","681","n/e","n/e","305","367","42","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","128","1356","1900"
"Denmark (DK)","06.01.2023 20:00 - 06.01.2023 21:00 (CET/CEST)","645","n/e","n/e","360","390","44","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","132","1342","1857"
"Denmark (DK)","06.01.2023 21:00 - 06.01.2023 22:00 (CET/CEST)","666","n/e","n/e","328","483","46","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","129","1285","1655"
"Denmark (DK)","06.01.2023 22:00 - 06.01.2023 23:00 (CET/CEST)","700","n/e","n/e","347","498","47","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","128","1399","1477"
"Denmark (DK)","06.01.2023 23:00 - 07.01.2023 00:00 (CET/CEST)","629","n/e","n/e","360","514","49","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","129","1273","1455"
"Denmark (DK)","07.01.2023 00:00 - 07.01.2023 01:00 (CET/CEST)","720","n/e","n/e","266","573","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","130","1010","1212"
"Denmark (DK)","07.01.2023 01:00 - 07.01.2023 02:00 (CET/CEST)","697","n/e","n/e","238","567","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","129","869","957"
"Denmark (DK)","07.01.2023 02:00 - 07.01.2023 03:00 (CET/CEST)","615","n/e","n/e","233","567","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","130","861","957"
"Denmark (DK)","07.01.2023 03:00 - 07.01.2023 04:00 (CET/CEST)","527","n/e","n/e","228","559","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","129","856","996"
"Denmark (DK)","07.01.2023 04:00 - 07.01.2023 05:00 (CET/CEST)","455","n/e","n/e","223","481","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","128","1052","1087"
"Denmark (DK)","07.01.2023 05:00 - 07.01.2023 06:00 (CET/CEST)","506","n/e","n/e","225","492","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","127","1177","1076"
"Denmark (DK)","07.01.2023 06:00 - 07.01.2023 07:00 (CET/CEST)","584","n/e","n/e","230","494","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","130","1197","1103"
"Denmark (DK)","07.01.2023 07:00 - 07.01.2023 08:00 (CET/CEST)","622","n/e","n/e","257","490","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","130","1220","1205"
"Denmark (DK)","07.01.2023 08:00 - 07.01.2023 09:00 (CET/CEST)","773","n/e","n/e","271","588","47","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","142","1248","1327"
"Denmark (DK)","07.01.2023 09:00 - 07.01.2023 10:00 (CET/CEST)","752","n/e","n/e","248","589","47","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11","144","1387","1512"
"Denmark (DK)","07.01.2023 10:00 - 07.01.2023 11:00 (CET/CEST)","776","n/e","n/e","272","544","46","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","40","144","1570","1763"
"Denmark (DK)","07.01.2023 11:00 - 07.01.2023 12:00 (CET/CEST)","784","n/e","n/e","261","528","46","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","58","144","1639","1936"
"Denmark (DK)","07.01.2023 12:00 - 07.01.2023 13:00 (CET/CEST)","783","n/e","n/e","271","541","47","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","65","128","1802","2045"
"Denmark (DK)","07.01.2023 13:00 - 07.01.2023 14:00 (CET/CEST)","741","n/e","n/e","246","519","46","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","61","131","1888","2038"
"Denmark (DK)","07.01.2023 14:00 - 07.01.2023 15:00 (CET/CEST)","695","n/e","n/e","248","596","45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","49","129","1910","1895"
"Denmark (DK)","07.01.2023 15:00 - 07.01.2023 16:00 (CET/CEST)","742","n/e","n/e","230","588","46","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","20","129","1795","1762"
"Denmark (DK)","07.01.2023 16:00 - 07.01.2023 17:00 (CET/CEST)","714","n/e","n/e","236","570","47","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","132","1747","1806"
"Denmark (DK)","07.01.2023 17:00 - 07.01.2023 18:00 (CET/CEST)","767","n/e","n/e","272","579","48","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","141","1704","1882"
"Denmark (DK)","07.01.2023 18:00 - 07.01.2023 19:00 (CET/CEST)","690","n/e","n/e","266","557","47","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","134","1839","2060"
"Denmark (DK)","07.01.2023 19:00 - 07.01.2023 20:00 (CET/CEST)","695","n/e","n/e","257","516","47","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","132","1990","2228"
"Denmark (DK)","07.01.2023 20:00 - 07.01.2023 21:00 (CET/CEST)","606","n/e","n/e","216","397","45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","130","2014","2476"
"Denmark (DK)","07.01.2023 21:00 - 07.01.2023 22:00 (CET/CEST)","533","n/e","n/e","189","313","45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","132","2040","2747"
"Denmark (DK)","07.01.2023 22:00 - 07.01.2023 23:00 (CET/CEST)","456","n/e","n/e","177","297","44","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","131","2048","2854"
"Denmark (DK)","07.01.2023 23:00 - 08.01.2023 00:00 (CET/CEST)","399","n/e","n/e","155","301","44","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","131","2080","2803"
"Denmark (DK)","08.01.2023 00:00 - 08.01.2023 01:00 (CET/CEST)","358","n/e","n/e","138","247","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","124","2046","2856"
"Denmark (DK)","08.01.2023 01:00 - 08.01.2023 02:00 (CET/CEST)","345","n/e","n/e","124","206","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","121","2078","2885"
"Denmark (DK)","08.01.2023 02:00 - 08.01.2023 03:00 (CET/CEST)","346","n/e","n/e","124","204","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","121","2053","2971"
"Denmark (DK)","08.01.2023 03:00 - 08.01.2023 04:00 (CET/CEST)","349","n/e","n/e","124","202","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","122","2028","2958"
"Denmark (DK)","08.01.2023 04:00 - 08.01.2023 05:00 (CET/CEST)","344","n/e","n/e","125","203","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","121","1990","3043"
"Denmark (DK)","08.01.2023 05:00 - 08.01.2023 06:00 (CET/CEST)","345","n/e","n/e","127","206","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","122","2023","2911"
"Denmark (DK)","08.01.2023 06:00 - 08.01.2023 07:00 (CET/CEST)","348","n/e","n/e","129","221","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","121","2064","2666"
"Denmark (DK)","08.01.2023 07:00 - 08.01.2023 08:00 (CET/CEST)","346","n/e","n/e","129","218","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","124","1903","2356"
"Denmark (DK)","08.01.2023 08:00 - 08.01.2023 09:00 (CET/CEST)","365","n/e","n/e","138","248","32","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","129","1907","1997"
"Denmark (DK)","08.01.2023 09:00 - 08.01.2023 10:00 (CET/CEST)","583","n/e","n/e","179","284","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","15","121","1824","1702"
"Denmark (DK)","08.01.2023 10:00 - 08.01.2023 11:00 (CET/CEST)","661","n/e","n/e","204","345","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","61","133","1778","1547"
"Denmark (DK)","08.01.2023 11:00 - 08.01.2023 12:00 (CET/CEST)","552","n/e","n/e","202","368","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","90","130","1809","1471"
"Denmark (DK)","08.01.2023 12:00 - 08.01.2023 13:00 (CET/CEST)","662","n/e","n/e","207","370","42","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","109","145","1718","1475"
"Denmark (DK)","08.01.2023 13:00 - 08.01.2023 14:00 (CET/CEST)","606","n/e","n/e","215","368","42","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","119","147","1697","1470"
"Denmark (DK)","08.01.2023 14:00 - 08.01.2023 15:00 (CET/CEST)","670","n/e","n/e","239","367","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","101","141","1612","1392"
"Denmark (DK)","08.01.2023 15:00 - 08.01.2023 16:00 (CET/CEST)","713","n/e","n/e","317","387","46","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","43","136","1546","1327"
"Denmark (DK)","08.01.2023 16:00 - 08.01.2023 17:00 (CET/CEST)","759","n/e","n/e","319","403","48","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","143","1582","1257"
"Denmark (DK)","08.01.2023 17:00 - 08.01.2023 18:00 (CET/CEST)","751","n/e","n/e","322","398","47","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","145","1664","1287"
"Denmark (DK)","08.01.2023 18:00 - 08.01.2023 19:00 (CET/CEST)","770","n/e","n/e","320","393","46","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","137","1599","1280"
"Denmark (DK)","08.01.2023 19:00 - 08.01.2023 20:00 (CET/CEST)","741","n/e","n/e","336","396","47","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","132","1598","1235"
"Denmark (DK)","08.01.2023 20:00 - 08.01.2023 21:00 (CET/CEST)","704","n/e","n/e","301","396","47","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","131","1600","1160"
"Denmark (DK)","08.01.2023 21:00 - 08.01.2023 22:00 (CET/CEST)","653","n/e","n/e","273","392","46","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","130","1463","1149"
"Denmark (DK)","08.01.2023 22:00 - 08.01.2023 23:00 (CET/CEST)","557","n/e","n/e","222","377","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","130","1275","1179"
"Denmark (DK)","08.01.2023 23:00 - 09.01.2023 00:00 (CET/CEST)","486","n/e","n/e","205","395","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","130","1366","1158"
"Denmark (DK)","09.01.2023 00:00 - 09.01.2023 01:00 (CET/CEST)","399","n/e","n/e","195","379","32","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","128","1373","1259"
"Denmark (DK)","09.01.2023 01:00 - 09.01.2023 02:00 (CET/CEST)","397","n/e","n/e","197","366","32","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","129","1412","1330"
"Denmark (DK)","09.01.2023 02:00 - 09.01.2023 03:00 (CET/CEST)","314","n/e","n/e","202","354","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","128","1441","1380"
"Denmark (DK)","09.01.2023 03:00 - 09.01.2023 04:00 (CET/CEST)","304","n/e","n/e","198","362","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","128","1485","1466"
"Denmark (DK)","09.01.2023 04:00 - 09.01.2023 05:00 (CET/CEST)","344","n/e","n/e","199","377","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","128","1295","1462"
"Denmark (DK)","09.01.2023 05:00 - 09.01.2023 06:00 (CET/CEST)","405","n/e","n/e","195","391","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","127","1440","1484"
"Denmark (DK)","09.01.2023 06:00 - 09.01.2023 07:00 (CET/CEST)","638","n/e","n/e","245","503","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","130","1293","1488"
"Denmark (DK)","09.01.2023 07:00 - 09.01.2023 08:00 (CET/CEST)","788","n/e","n/e","375","599","44","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","132","1263","1366"
"Denmark (DK)","09.01.2023 08:00 - 09.01.2023 09:00 (CET/CEST)","911","n/e","n/e","489","751","52","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","141","1127","1247"
"Denmark (DK)","09.01.2023 09:00 - 09.01.2023 10:00 (CET/CEST)","942","n/e","n/e","479","670","54","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","13","145","1104","1091"
"Denmark (DK)","09.01.2023 10:00 - 09.01.2023 11:00 (CET/CEST)","954","n/e","n/e","446","596","55","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","86","152","1145","869"
"Denmark (DK)","09.01.2023 11:00 - 09.01.2023 12:00 (CET/CEST)","930","n/e","n/e","448","589","55","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","189","152","907","769"
"Denmark (DK)","09.01.2023 12:00 - 09.01.2023 13:00 (CET/CEST)","905","n/e","n/e","415","666","52","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","250","146","699","755"
"Denmark (DK)","09.01.2023 13:00 - 09.01.2023 14:00 (CET/CEST)","899","n/e","n/e","419","674","51","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","213","139","709","818"
"Denmark (DK)","09.01.2023 14:00 - 09.01.2023 15:00 (CET/CEST)","895","n/e","n/e","467","679","50","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","104","145","727","836"
"Denmark (DK)","09.01.2023 15:00 - 09.01.2023 16:00 (CET/CEST)","1013","n/e","n/e","573","763","56","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","25","146","639","784"
"Denmark (DK)","09.01.2023 16:00 - 09.01.2023 17:00 (CET/CEST)","1049","n/e","n/e","554","705","54","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","143","596","816"
"Denmark (DK)","09.01.2023 17:00 - 09.01.2023 18:00 (CET/CEST)","1045","n/e","n/e","596","711","55","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","135","643","840"
"Denmark (DK)","09.01.2023 18:00 - 09.01.2023 19:00 (CET/CEST)","1044","n/e","n/e","588","704","54","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","129","632","764"
"Denmark (DK)","09.01.2023 19:00 - 09.01.2023 20:00 (CET/CEST)","1031","n/e","n/e","581","712","53","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","133","657","753"
"Denmark (DK)","09.01.2023 20:00 - 09.01.2023 21:00 (CET/CEST)","1000","n/e","n/e","507","711","51","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","141","705","716"
"Denmark (DK)","09.01.2023 21:00 - 09.01.2023 22:00 (CET/CEST)","903","n/e","n/e","378","616","50","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","141","815","674"
"Denmark (DK)","09.01.2023 22:00 - 09.01.2023 23:00 (CET/CEST)","852","n/e","n/e","354","599","49","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","140","828","622"
"Denmark (DK)","09.01.2023 23:00 - 10.01.2023 00:00 (CET/CEST)","811","n/e","n/e","333","527","48","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","139","739","610"
"Denmark (DK)","10.01.2023 00:00 - 10.01.2023 01:00 (CET/CEST)","750","n/e","n/e","230","479","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","123","806","646"
"Denmark (DK)","10.01.2023 01:00 - 10.01.2023 02:00 (CET/CEST)","770","n/e","n/e","209","461","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","118","800","650"
"Denmark (DK)","10.01.2023 02:00 - 10.01.2023 03:00 (CET/CEST)","664","n/e","n/e","218","410","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","118","739","661"
"Denmark (DK)","10.01.2023 03:00 - 10.01.2023 04:00 (CET/CEST)","561","n/e","n/e","216","404","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","113","821","696"
"Denmark (DK)","10.01.2023 04:00 - 10.01.2023 05:00 (CET/CEST)","589","n/e","n/e","209","468","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","112","890","831"
"Denmark (DK)","10.01.2023 05:00 - 10.01.2023 06:00 (CET/CEST)","780","n/e","n/e","271","537","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","114","825","866"
"Denmark (DK)","10.01.2023 06:00 - 10.01.2023 07:00 (CET/CEST)","876","n/e","n/e","401","698","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","119","730","1048"
"Denmark (DK)","10.01.2023 07:00 - 10.01.2023 08:00 (CET/CEST)","874","n/e","n/e","484","737","43","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","142","749","1083"
"Denmark (DK)","10.01.2023 08:00 - 10.01.2023 09:00 (CET/CEST)","907","n/e","n/e","567","801","52","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","160","836","1041"
