"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Denmark (DK)","14.03.2024 00:00 - 14.03.2024 01:00 (CET/CEST)","639","n/e","n/e","227","558","52","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","87","2106","2649"
"Denmark (DK)","14.03.2024 01:00 - 14.03.2024 02:00 (CET/CEST)","587","n/e","n/e","221","525","52","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","87","2105","2739"
"Denmark (DK)","14.03.2024 02:00 - 14.03.2024 03:00 (CET/CEST)","606","n/e","n/e","220","525","52","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","85","2027","2776"
"Denmark (DK)","14.03.2024 03:00 - 14.03.2024 04:00 (CET/CEST)","644","n/e","n/e","226","535","54","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","86","2016","2697"
"Denmark (DK)","14.03.2024 04:00 - 14.03.2024 05:00 (CET/CEST)","623","n/e","n/e","230","587","54","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","86","2037","2550"
"Denmark (DK)","14.03.2024 05:00 - 14.03.2024 06:00 (CET/CEST)","510","n/e","n/e","235","560","54","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","89","2247","2322"
"Denmark (DK)","14.03.2024 06:00 - 14.03.2024 07:00 (CET/CEST)","520","n/e","n/e","242","633","56","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","105","2285","2125"
"Denmark (DK)","14.03.2024 07:00 - 14.03.2024 08:00 (CET/CEST)","521","n/e","n/e","254","718","64","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","27","106","2319","2107"
"Denmark (DK)","14.03.2024 08:00 - 14.03.2024 09:00 (CET/CEST)","564","n/e","n/e","256","715","66","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","106","106","2282","2100"
"Denmark (DK)","14.03.2024 09:00 - 14.03.2024 10:00 (CET/CEST)","577","n/e","n/e","251","619","65","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","224","91","2215","1985"
"Denmark (DK)","14.03.2024 10:00 - 14.03.2024 11:00 (CET/CEST)","517","n/e","n/e","230","579","62","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","310","85","2192","1927"
"Denmark (DK)","14.03.2024 11:00 - 14.03.2024 12:00 (CET/CEST)","550","n/e","n/e","230","585","62","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","372","84","2167","1996"
"Denmark (DK)","14.03.2024 12:00 - 14.03.2024 13:00 (CET/CEST)","487","n/e","n/e","233","535","62","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","431","84","2196","2053"
"Denmark (DK)","14.03.2024 13:00 - 14.03.2024 14:00 (CET/CEST)","443","n/e","n/e","225","527","60","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","433","81","2164","2135"
"Denmark (DK)","14.03.2024 14:00 - 14.03.2024 15:00 (CET/CEST)","421","n/e","n/e","233","539","59","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","429","81","2191","2139"
"Denmark (DK)","14.03.2024 15:00 - 14.03.2024 16:00 (CET/CEST)","448","n/e","n/e","293","582","57","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","367","98","2139","2087"
"Denmark (DK)","14.03.2024 16:00 - 14.03.2024 17:00 (CET/CEST)","543","n/e","n/e","336","625","59","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","269","99","2077","1909"
"Denmark (DK)","14.03.2024 17:00 - 14.03.2024 18:00 (CET/CEST)","474","n/e","n/e","366","756","62","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","98","101","2066","1815"
"Denmark (DK)","14.03.2024 18:00 - 14.03.2024 19:00 (CET/CEST)","536","n/e","n/e","409","794","70","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4","101","2098","1750"
"Denmark (DK)","14.03.2024 19:00 - 14.03.2024 20:00 (CET/CEST)","554","n/e","n/e","380","670","85","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","100","2042","1712"
"Denmark (DK)","14.03.2024 20:00 - 14.03.2024 21:00 (CET/CEST)","462","n/e","n/e","343","615","85","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","99","2126","1809"
"Denmark (DK)","14.03.2024 21:00 - 14.03.2024 22:00 (CET/CEST)","429","n/e","n/e","352","625","85","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","2270","1816"
"Denmark (DK)","14.03.2024 22:00 - 14.03.2024 23:00 (CET/CEST)","476","n/e","n/e","376","646","84","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","2308","1803"
"Denmark (DK)","14.03.2024 23:00 - 15.03.2024 00:00 (CET/CEST)","516","n/e","n/e","334","584","76","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","81","2192","1790"
"Denmark (DK)","15.03.2024 00:00 - 15.03.2024 01:00 (CET/CEST)","494","n/e","n/e","242","564","72","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","2283","1682"
"Denmark (DK)","15.03.2024 01:00 - 15.03.2024 02:00 (CET/CEST)","421","n/e","n/e","237","556","71","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","80","2344","1614"
"Denmark (DK)","15.03.2024 02:00 - 15.03.2024 03:00 (CET/CEST)","508","n/e","n/e","235","543","70","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","79","2231","1588"
"Denmark (DK)","15.03.2024 03:00 - 15.03.2024 04:00 (CET/CEST)","510","n/e","n/e","214","527","67","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","77","2225","1610"
"Denmark (DK)","15.03.2024 04:00 - 15.03.2024 05:00 (CET/CEST)","457","n/e","n/e","207","540","66","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","75","2262","1770"
"Denmark (DK)","15.03.2024 05:00 - 15.03.2024 06:00 (CET/CEST)","435","n/e","n/e","211","532","66","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","78","2340","1904"
"Denmark (DK)","15.03.2024 06:00 - 15.03.2024 07:00 (CET/CEST)","452","n/e","n/e","228","586","73","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4","97","2367","2120"
"Denmark (DK)","15.03.2024 07:00 - 15.03.2024 08:00 (CET/CEST)","485","n/e","n/e","224","658","75","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","83","97","2366","2241"
"Denmark (DK)","15.03.2024 08:00 - 15.03.2024 09:00 (CET/CEST)","518","n/e","n/e","231","742","76","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","253","96","2342","2269"
"Denmark (DK)","15.03.2024 09:00 - 15.03.2024 10:00 (CET/CEST)","497","n/e","n/e","230","667","75","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","422","78","2243","2308"
"Denmark (DK)","15.03.2024 10:00 - 15.03.2024 11:00 (CET/CEST)","480","n/e","n/e","236","606","74","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","560","75","2155","2369"
"Denmark (DK)","15.03.2024 11:00 - 15.03.2024 12:00 (CET/CEST)","450","n/e","n/e","238","524","74","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","623","74","2233","2449"
"Denmark (DK)","15.03.2024 12:00 - 15.03.2024 13:00 (CET/CEST)","416","n/e","n/e","240","499","80","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","571","74","2169","2565"
"Denmark (DK)","15.03.2024 13:00 - 15.03.2024 14:00 (CET/CEST)","407","n/e","n/e","211","476","80","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","522","72","2190","2604"
"Denmark (DK)","15.03.2024 14:00 - 15.03.2024 15:00 (CET/CEST)","480","n/e","n/e","212","525","80","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","512","75","2220","2539"
"Denmark (DK)","15.03.2024 15:00 - 15.03.2024 16:00 (CET/CEST)","440","n/e","n/e","278","622","80","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","431","92","2183","2489"
"Denmark (DK)","15.03.2024 16:00 - 15.03.2024 17:00 (CET/CEST)","460","n/e","n/e","286","623","80","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","211","92","2211","2381"
"Denmark (DK)","15.03.2024 17:00 - 15.03.2024 18:00 (CET/CEST)","483","n/e","n/e","338","638","82","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","68","93","2249","2233"
"Denmark (DK)","15.03.2024 18:00 - 15.03.2024 19:00 (CET/CEST)","487","n/e","n/e","385","640","83","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5","97","2278","2185"
"Denmark (DK)","15.03.2024 19:00 - 15.03.2024 20:00 (CET/CEST)","481","n/e","n/e","392","641","83","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","101","2279","2432"
"Denmark (DK)","15.03.2024 20:00 - 15.03.2024 21:00 (CET/CEST)","454","n/e","n/e","384","642","81","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","103","2295","2610"
"Denmark (DK)","15.03.2024 21:00 - 15.03.2024 22:00 (CET/CEST)","505","n/e","n/e","386","646","81","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","90","2365","2691"
"Denmark (DK)","15.03.2024 22:00 - 15.03.2024 23:00 (CET/CEST)","482","n/e","n/e","376","635","80","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","88","2363","2608"
"Denmark (DK)","15.03.2024 23:00 - 16.03.2024 00:00 (CET/CEST)","457","n/e","n/e","339","602","79","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","89","2350","2606"
"Denmark (DK)","16.03.2024 00:00 - 16.03.2024 01:00 (CET/CEST)","504","n/e","n/e","224","552","73","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","88","2431","2528"
"Denmark (DK)","16.03.2024 01:00 - 16.03.2024 02:00 (CET/CEST)","536","n/e","n/e","206","506","69","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","87","2386","2397"
"Denmark (DK)","16.03.2024 02:00 - 16.03.2024 03:00 (CET/CEST)","490","n/e","n/e","208","495","69","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","86","2396","2379"
"Denmark (DK)","16.03.2024 03:00 - 16.03.2024 04:00 (CET/CEST)","474","n/e","n/e","209","499","70","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","87","2349","2407"
"Denmark (DK)","16.03.2024 04:00 - 16.03.2024 05:00 (CET/CEST)","510","n/e","n/e","211","495","69","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","86","2399","2617"
"Denmark (DK)","16.03.2024 05:00 - 16.03.2024 06:00 (CET/CEST)","494","n/e","n/e","212","507","70","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","88","2369","2886"
"Denmark (DK)","16.03.2024 06:00 - 16.03.2024 07:00 (CET/CEST)","566","n/e","n/e","212","584","70","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4","89","2419","3118"
"Denmark (DK)","16.03.2024 07:00 - 16.03.2024 08:00 (CET/CEST)","488","n/e","n/e","208","540","71","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","111","90","2328","3168"
"Denmark (DK)","16.03.2024 08:00 - 16.03.2024 09:00 (CET/CEST)","519","n/e","n/e","209","619","70","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","466","90","2400","3399"
"Denmark (DK)","16.03.2024 09:00 - 16.03.2024 10:00 (CET/CEST)","464","n/e","n/e","223","547","68","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","980","89","2406","3683"
"Denmark (DK)","16.03.2024 10:00 - 16.03.2024 11:00 (CET/CEST)","476","n/e","n/e","209","496","57","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1572","84","2174","3767"
"Denmark (DK)","16.03.2024 11:00 - 16.03.2024 12:00 (CET/CEST)","442","n/e","n/e","200","473","55","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1802","83","2102","3925"
"Denmark (DK)","16.03.2024 12:00 - 16.03.2024 13:00 (CET/CEST)","429","n/e","n/e","185","424","51","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1733","80","2133","3964"
"Denmark (DK)","16.03.2024 13:00 - 16.03.2024 14:00 (CET/CEST)","352","n/e","n/e","169","450","48","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1600","65","2173","3885"
"Denmark (DK)","16.03.2024 14:00 - 16.03.2024 15:00 (CET/CEST)","374","n/e","n/e","165","420","46","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1359","78","2123","3960"
"Denmark (DK)","16.03.2024 15:00 - 16.03.2024 16:00 (CET/CEST)","403","n/e","n/e","191","448","52","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","970","82","2266","3794"
"Denmark (DK)","16.03.2024 16:00 - 16.03.2024 17:00 (CET/CEST)","543","n/e","n/e","218","547","59","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","549","84","2264","3663"
"Denmark (DK)","16.03.2024 17:00 - 16.03.2024 18:00 (CET/CEST)","580","n/e","n/e","250","574","64","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","163","87","2307","3385"
"Denmark (DK)","16.03.2024 18:00 - 16.03.2024 19:00 (CET/CEST)","616","n/e","n/e","278","663","58","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8","100","2278","2823"
"Denmark (DK)","16.03.2024 19:00 - 16.03.2024 20:00 (CET/CEST)","538","n/e","n/e","281","670","57","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","100","2259","2346"
"Denmark (DK)","16.03.2024 20:00 - 16.03.2024 21:00 (CET/CEST)","518","n/e","n/e","283","674","58","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","100","2260","2032"
"Denmark (DK)","16.03.2024 21:00 - 16.03.2024 22:00 (CET/CEST)","452","n/e","n/e","295","692","61","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","101","2218","1773"
"Denmark (DK)","16.03.2024 22:00 - 16.03.2024 23:00 (CET/CEST)","526","n/e","n/e","271","624","54","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","98","2024","1415"
"Denmark (DK)","16.03.2024 23:00 - 17.03.2024 00:00 (CET/CEST)","528","n/e","n/e","266","488","52","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","98","1687","1156"
"Denmark (DK)","17.03.2024 00:00 - 17.03.2024 01:00 (CET/CEST)","466","n/e","n/e","252","510","49","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","81","1446","963"
"Denmark (DK)","17.03.2024 01:00 - 17.03.2024 02:00 (CET/CEST)","487","n/e","n/e","213","424","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","76","1224","786"
"Denmark (DK)","17.03.2024 02:00 - 17.03.2024 03:00 (CET/CEST)","475","n/e","n/e","230","350","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","75","1101","679"
"Denmark (DK)","17.03.2024 03:00 - 17.03.2024 04:00 (CET/CEST)","484","n/e","n/e","196","337","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","75","1109","501"
"Denmark (DK)","17.03.2024 04:00 - 17.03.2024 05:00 (CET/CEST)","471","n/e","n/e","195","437","44","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","77","1006","385"
"Denmark (DK)","17.03.2024 05:00 - 17.03.2024 06:00 (CET/CEST)","497","n/e","n/e","235","547","50","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","79","866","335"
"Denmark (DK)","17.03.2024 06:00 - 17.03.2024 07:00 (CET/CEST)","481","n/e","n/e","219","572","56","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","22","81","735","314"
"Denmark (DK)","17.03.2024 07:00 - 17.03.2024 08:00 (CET/CEST)","450","n/e","n/e","212","479","56","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","345","80","752","323"
"Denmark (DK)","17.03.2024 08:00 - 17.03.2024 09:00 (CET/CEST)","414","n/e","n/e","204","467","63","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","908","80","809","334"
"Denmark (DK)","17.03.2024 09:00 - 17.03.2024 10:00 (CET/CEST)","407","n/e","n/e","213","480","67","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1578","81","754","536"
"Denmark (DK)","17.03.2024 10:00 - 17.03.2024 11:00 (CET/CEST)","482","n/e","n/e","209","472","66","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2114","63","578","548"
"Denmark (DK)","17.03.2024 11:00 - 17.03.2024 12:00 (CET/CEST)","430","n/e","n/e","202","464","65","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2308","62","555","498"
"Denmark (DK)","17.03.2024 12:00 - 17.03.2024 13:00 (CET/CEST)","447","n/e","n/e","201","445","65","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2407","64","587","549"
"Denmark (DK)","17.03.2024 13:00 - 17.03.2024 14:00 (CET/CEST)","519","n/e","n/e","198","421","65","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2291","81","647","600"
"Denmark (DK)","17.03.2024 14:00 - 17.03.2024 15:00 (CET/CEST)","570","n/e","n/e","208","423","66","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1830","84","688","603"
"Denmark (DK)","17.03.2024 15:00 - 17.03.2024 16:00 (CET/CEST)","744","n/e","n/e","243","481","68","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1198","99","614","605"
"Denmark (DK)","17.03.2024 16:00 - 17.03.2024 17:00 (CET/CEST)","836","n/e","n/e","397","675","79","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","616","104","670","601"
"Denmark (DK)","17.03.2024 17:00 - 17.03.2024 18:00 (CET/CEST)","915","n/e","n/e","415","818","79","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","197","103","789","665"
"Denmark (DK)","17.03.2024 18:00 - 17.03.2024 19:00 (CET/CEST)","856","n/e","n/e","424","856","79","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9","103","943","716"
"Denmark (DK)","17.03.2024 19:00 - 17.03.2024 20:00 (CET/CEST)","826","n/e","n/e","425","799","80","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","102","1017","939"
"Denmark (DK)","17.03.2024 20:00 - 17.03.2024 21:00 (CET/CEST)","838","n/e","n/e","410","683","81","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","103","1082","1076"
"Denmark (DK)","17.03.2024 21:00 - 17.03.2024 22:00 (CET/CEST)","811","n/e","n/e","392","536","80","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","88","1190","1117"
"Denmark (DK)","17.03.2024 22:00 - 17.03.2024 23:00 (CET/CEST)","649","n/e","n/e","362","528","80","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","85","1392","1232"
"Denmark (DK)","17.03.2024 23:00 - 18.03.2024 00:00 (CET/CEST)","688","n/e","n/e","353","523","78","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","84","1406","1293"
"Denmark (DK)","18.03.2024 00:00 - 18.03.2024 01:00 (CET/CEST)","538","n/e","n/e","301","569","77","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","85","1443","1439"
"Denmark (DK)","18.03.2024 01:00 - 18.03.2024 02:00 (CET/CEST)","562","n/e","n/e","303","574","78","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","85","1466","1572"
"Denmark (DK)","18.03.2024 02:00 - 18.03.2024 03:00 (CET/CEST)","630","n/e","n/e","272","567","79","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","86","1507","1569"
"Denmark (DK)","18.03.2024 03:00 - 18.03.2024 04:00 (CET/CEST)","662","n/e","n/e","266","565","79","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","86","1560","1536"
"Denmark (DK)","18.03.2024 04:00 - 18.03.2024 05:00 (CET/CEST)","646","n/e","n/e","267","567","79","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","86","1576","1502"
"Denmark (DK)","18.03.2024 05:00 - 18.03.2024 06:00 (CET/CEST)","651","n/e","n/e","286","573","80","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","88","1631","1526"
"Denmark (DK)","18.03.2024 06:00 - 18.03.2024 07:00 (CET/CEST)","765","n/e","n/e","371","618","80","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","22","104","1590","1604"
"Denmark (DK)","18.03.2024 07:00 - 18.03.2024 08:00 (CET/CEST)","772","n/e","n/e","413","736","84","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","224","105","1549","1658"
"Denmark (DK)","18.03.2024 08:00 - 18.03.2024 09:00 (CET/CEST)","799","n/e","n/e","394","799","82","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","479","103","1492","1655"
"Denmark (DK)","18.03.2024 09:00 - 18.03.2024 10:00 (CET/CEST)","823","n/e","n/e","383","728","83","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","717","101","1391","1676"
"Denmark (DK)","18.03.2024 10:00 - 18.03.2024 11:00 (CET/CEST)","783","n/e","n/e","371","690","84","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","991","87","1322","1791"
"Denmark (DK)","18.03.2024 11:00 - 18.03.2024 12:00 (CET/CEST)","673","n/e","n/e","395","595","95","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1273","91","1302","1762"
"Denmark (DK)","18.03.2024 12:00 - 18.03.2024 13:00 (CET/CEST)","N/A","n/e","n/e","410","579","94","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1401","92","1283","1775"
"Denmark (DK)","18.03.2024 13:00 - 18.03.2024 14:00 (CET/CEST)","625","n/e","n/e","419","565","92","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1451","91","1218","1779"
"Denmark (DK)","18.03.2024 14:00 - 18.03.2024 15:00 (CET/CEST)","687","n/e","n/e","387","532","92","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1251","95","1166","1796"
"Denmark (DK)","18.03.2024 15:00 - 18.03.2024 16:00 (CET/CEST)","723","n/e","n/e","409","592","93","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","878","92","1263","1788"
"Denmark (DK)","18.03.2024 16:00 - 18.03.2024 17:00 (CET/CEST)","790","n/e","n/e","467","690","94","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","485","110","1318","1734"
"Denmark (DK)","18.03.2024 17:00 - 18.03.2024 18:00 (CET/CEST)","842","n/e","n/e","503","708","92","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","176","110","1430","1684"
"Denmark (DK)","18.03.2024 18:00 - 18.03.2024 19:00 (CET/CEST)","791","n/e","n/e","514","746","94","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","13","111","1470","1585"
"Denmark (DK)","18.03.2024 19:00 - 18.03.2024 20:00 (CET/CEST)","850","n/e","n/e","532","788","96","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","111","1590","1505"
"Denmark (DK)","18.03.2024 20:00 - 18.03.2024 21:00 (CET/CEST)","881","n/e","n/e","537","799","97","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","109","1686","1457"
"Denmark (DK)","18.03.2024 21:00 - 18.03.2024 22:00 (CET/CEST)","798","n/e","n/e","487","817","88","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","78","1755","1496"
